Precision,Recall,F1-Score,F05-Score,Accuracy,MCC,AUC,AUPRC,TP,FP,TN,FN
0.6216294243316589,0.9505562422744128,0.7516844126374586,0.6678494330165506,0.716127229915792,0.5098751286698283,0.7366574817081771,0.7972673553926715,10766,6553,7178,560
