Precision,Recall,F1-Score,F05-Score,Accuracy,MCC,AUC,AUPRC,TP,FP,TN,FN
0.608398713100412,0.9526292532037118,0.7425599338660787,0.6557925605052138,0.7017200782216546,0.4896077702293323,0.7238768446196117,0.7912095971521418,10779,6938,6804,536
