Precision,Recall,F1-Score,F05-Score,Accuracy,MCC,AUC,AUPRC,TP,FP,TN,FN
0.6159362549800796,0.9528924892137008,0.7482282988211706,0.6628122052500703,0.7093426986470847,0.5006438491255211,0.7301688723440768,0.7950900315932387,10822,6748,6952,535
