Precision,Recall,F1-Score,F05-Score,Accuracy,MCC,AUC,AUPRC,TP,FP,TN,FN
0.6098166431593794,0.9495739260300448,0.7426824240758555,0.6568185408893695,0.7010815341022468,0.48568614641674684,0.7218982691434412,0.7911491697365887,10809,6916,6758,574
