Precision,Recall,F1-Score,F05-Score,Accuracy,MCC,AUC,AUPRC,TP,FP,TN,FN
0.6416123295791346,0.950891680576298,0.766219516511521,0.686253376107934,0.7364010057069881,0.540071159650279,0.7543693447491698,0.8074065726636204,10824,6046,7628,559
