Precision,Recall,F1-Score,F05-Score,Accuracy,MCC,AUC,AUPRC,TP,FP,TN,FN
0.6564379145744219,0.9404920508038014,0.7732018985031033,0.6986395365715264,0.752085245639941,0.5597040226603404,0.769419818705278,0.8118345001892114,10589,5542,8256,670
