Precision,Recall,F1-Score,F05-Score,Accuracy,MCC,AUC,AUPRC,TP,FP,TN,FN
0.7185253883607697,0.8375675675675676,0.7734930737551479,0.7395475372279495,0.7168044936807614,0.4100636977813137,0.6947158620414433,0.824933667853387,3099,1214,1495,601
0.6621105527638191,0.8902702702702703,0.7594236311239193,0.6978813559322034,0.6743641753783741,0.3197344316267962,0.6348730458032783,0.8078646196618411,3294,1681,1028,406
