Precision,Recall,F1-Score,F05-Score,Accuracy,MCC,AUC,AUPRC,TP,FP,TN,FN
0.6485293240260128,0.9526730937773883,0.7717155940506196,0.6927626379789432,0.7433451730055474,0.5513373511439651,0.7605015648413578,0.8113766409167064,10870,5891,7756,540
