Precision,Recall,F1-Score,F05-Score,Accuracy,MCC,AUC,AUPRC,TP,FP,TN,FN
0.5986349625715544,0.9542024916652044,0.7357099370899005,0.6468419174497443,0.68815101568424,0.46880792712347247,0.7101710166796629,0.7868349780662183,10876,7292,6367,522
