Precision,Recall,F1-Score,F05-Score,Accuracy,MCC,AUC,AUPRC,TP,FP,TN,FN
0.6266101891609609,0.9515375804035597,0.7556239722912221,0.6725415706545431,0.721235582871054,0.5178769443904261,0.741051836598045,0.8000488618345811,10799,6435,7273,550
