Precision,Recall,F1-Score,F05-Score,Accuracy,MCC,AUC,AUPRC,TP,FP,TN,FN
0.604457751164338,0.9533887188456494,0.739845950256184,0.6521973222938776,0.6940176397812986,0.4765528887493194,0.7148385379575479,0.7895589854938789,10902,7134,6488,533
