Precision,Recall,F1-Score,F05-Score,Accuracy,MCC,AUC,AUPRC,TP,FP,TN,FN
0.6887716654107008,0.797788769275531,0.73928282555945,0.7081245803419244,0.6842448979591836,0.35045649010588065,0.6684256346377655,0.8000149112206669,2742,1239,1449,695
0.6277083333333333,0.8766366016875182,0.7315770304722593,0.6655033794230684,0.6390204081632653,0.25530740860249035,0.6059150270342353,0.7867847124083849,3013,1787,901,424
