Precision,Recall,F1-Score,F05-Score,Accuracy,MCC,AUC,AUPRC,TP,FP,TN,FN
0.6233953972476003,0.9497841599859044,0.7527317158317333,0.6694028089957407,0.7173245001396815,0.5108921540316822,0.7372954070030207,0.7979638457437029,10781,6513,7193,570
