Precision,Recall,F1-Score,F05-Score,Accuracy,MCC,AUC,AUPRC,TP,FP,TN,FN
0.6112129194823044,0.9510782391730529,0.7441779389206526,0.6582582953003577,0.7071477032366205,0.4981009105033901,0.730183138379443,0.7921006018762679,10673,6789,7046,549
