Precision,Recall,F1-Score,F05-Score,Accuracy,MCC,AUC,AUPRC,TP,FP,TN,FN
0.625357873210634,0.9463306808134394,0.7530694810905894,0.6708662404412685,0.7198786766173125,0.5132560902341207,0.7399508208751856,0.7979566607770525,10703,6412,7335,607
