Precision,Recall,F1-Score,F05-Score,Accuracy,MCC,AUC,AUPRC,TP,FP,TN,FN
0.6133979475484607,0.9510297887386193,0.7457803348005407,0.6602800927914769,0.7072674302590095,0.49698431188495923,0.7288254298757125,0.7932686632107866,10759,6781,6963,554
