Precision,Recall,F1-Score,F05-Score,Accuracy,MCC,AUC,AUPRC,TP,FP,TN,FN
0.6354481955762514,0.9540330332954645,0.7628131223142228,0.6809251150780284,0.729057748333799,0.5300180338778026,0.7469959495844151,0.8052366833986229,10917,6263,7351,526
