Precision,Recall,F1-Score,F05-Score,Accuracy,MCC,AUC,AUPRC,TP,FP,TN,FN
0.5994817795909366,0.9612800565770863,0.7384469118196326,0.6482806314684981,0.6925809155126312,0.4816774587359609,0.7163621090451819,0.789120990718405,10874,7265,6480,438
