Precision,Recall,F1-Score,F05-Score,Accuracy,MCC,AUC,AUPRC,TP,FP,TN,FN
0.6318901392332634,0.4334118262689691,0.5141615581593854,0.5788719597428013,0.6252020353187668,0.23662555428722604,0.6102055268636536,0.6622828295035856,3313,1930,7131,4331
0.6045602063743031,0.9504186289900576,0.7390264991607751,0.6520139287765653,0.6928464531577372,0.47232273688431503,0.712986601770164,0.788833326691459,7265,4752,4309,379
