Precision,Recall,F1-Score,F05-Score,Accuracy,MCC,AUC,AUPRC,TP,FP,TN,FN
0.5944129153121384,0.9531719385050362,0.7322089116638952,0.6428009628905783,0.6850780221095901,0.4648470881026402,0.708698932350269,0.784368313886278,10788,7361,6378,530
