Precision,Recall,F1-Score,F05-Score,Accuracy,MCC,AUC,AUPRC,TP,FP,TN,FN
0.6123207040402309,0.9545657015590201,0.7460660075198442,0.6596200490021054,0.7089036995649918,0.5028580413844074,0.7320543950247385,0.7936199997026866,10715,6784,7048,510
