Precision,Recall,F1-Score,F05-Score,Accuracy,MCC,AUC,AUPRC,TP,FP,TN,FN
0.6171255914714099,0.951481058275468,0.7486686492841828,0.6637765050710684,0.7099413337590295,0.5003902087616827,0.7302726928804241,0.7953182109332226,10825,6716,6964,552
