Precision,Recall,F1-Score,F05-Score,Accuracy,MCC,AUC,AUPRC,TP,FP,TN,FN
0.6055848379499832,0.9533898305084746,0.7406899389616625,0.6532468789315785,0.698208085564912,0.4846123847998892,0.7205218509378267,0.7900233121994567,10800,7034,6695,528
