Precision,Recall,F1-Score,F05-Score,Accuracy,MCC,AUC,AUPRC,TP,FP,TN,FN
0.6434173501766149,0.9477072310405644,0.7664657846878008,0.6875703756781657,0.7386359101249151,0.5421673220954746,0.7567507504623249,0.8073953113213646,10747,5956,7761,593
