Precision,Recall,F1-Score,F05-Score,Accuracy,MCC,AUC,AUPRC,TP,FP,TN,FN
0.6558193188027442,0.950461944566652,0.7761172582267568,0.699167626765395,0.7512870654906812,0.5626928355024806,0.7682122752339541,0.8143750172855283,10802,5669,8023,563
