Precision,Recall,F1-Score,F05-Score,Accuracy,MCC,AUC,AUPRC,TP,FP,TN,FN
0.6057848918843022,0.9542599309917721,0.7411021025147726,0.6535147776983387,0.6992457197589496,0.487115019596842,0.7219678308441484,0.7903388898672187,10786,7019,6735,517
