Precision,Recall,F1-Score,F05-Score,Accuracy,MCC,AUC,AUPRC,TP,FP,TN,FN
0.7881493506493507,0.9390715667311412,0.8570167696381288,0.8143240523314323,0.7757785467128028,0.3869097794162957,0.6520175351903881,0.8854097666487234,971,261,150,63
0.7452135493372607,0.9787234042553191,0.8461538461538461,0.7825549025672749,0.7453287197231834,0.2595932765283692,0.5684371279184138,0.8695809335436947,1012,346,65,22
