Precision,Recall,F1-Score,F05-Score,Accuracy,MCC,AUC,AUPRC,TP,FP,TN,FN
0.5983848510164299,0.9518915566581022,0.7348334587237535,0.6463956104780585,0.690545556132019,0.47275594481953526,0.714108450805449,0.7859734993634664,10744,7211,6559,543
