Precision,Recall,F1-Score,F05-Score,Accuracy,MCC,AUC,AUPRC,TP,FP,TN,FN
0.6496631376323387,0.9470361276745002,0.7706579135150564,0.6931964056482669,0.7434649000279363,0.548496515413142,0.7602316066483539,0.8104021529072407,10800,5824,7829,604
