Precision,Recall,F1-Score,F05-Score,Accuracy,MCC,AUC,AUPRC,TP,FP,TN,FN
0.6025540932411332,0.9500571529060055,0.7374168230677359,0.6501125136881626,0.6929001875723351,0.4737260090941781,0.7146149547049758,0.7876397811930568,10805,7127,6557,568
