Precision,Recall,F1-Score,F05-Score,Accuracy,MCC,AUC,AUPRC,TP,FP,TN,FN
0.7616099071207431,0.9088669950738916,0.828747894441325,0.7871160409556314,0.7525354969574036,0.4157507615270895,0.6797604892135213,0.8652587350729765,1476,462,379,148
0.7182897862232779,0.9310344827586207,0.8109412711182622,0.7526881720430108,0.7139959432048681,0.3032992350902256,0.6129607609988109,0.8473801872292861,1512,593,248,112
