Precision,Recall,F1-Score,F05-Score,Accuracy,MCC,AUC,AUPRC,TP,FP,TN,FN
0.6305068963510446,0.9496011920413708,0.7578343592613318,0.6759336669120675,0.723670032326296,0.5196603221384896,0.7422024131367463,0.8015278838418156,10834,6349,7299,575
