Precision,Recall,F1-Score,F05-Score,Accuracy,MCC,AUC,AUPRC,TP,FP,TN,FN
0.5997889240682108,0.9517010400141019,0.7358342703328903,0.6476882842678566,0.6905854651394819,0.47172619171894453,0.7131052789597168,0.7866800500860142,10798,7205,6506,548
