Precision,Recall,F1-Score,F05-Score,Accuracy,MCC,AUC,AUPRC,TP,FP,TN,FN
0.7242722897089159,0.8342133051742344,0.7753649858913017,0.7438794726930321,0.7174382716049382,0.4069815477271232,0.6936668308932094,0.827699587565032,3160,1203,1489,628
0.6706189710610932,0.8809398099260823,0.7615244180739389,0.7042461590410265,0.6774691358024691,0.3176179473170171,0.6360493997624468,0.8105787732096371,3337,1639,1053,451
