Precision,Recall,F1-Score,F05-Score,Accuracy,MCC,AUC,AUPRC,TP,FP,TN,FN
0.6537445475210419,0.945362473347548,0.7729633530672283,0.6967288251008328,0.7505287943488845,0.5598556442466193,0.7684931343623473,0.8118255302291627,10641,5636,8165,615
