Precision,Recall,F1-Score,F05-Score,Accuracy,MCC,AUC,AUPRC,TP,FP,TN,FN
0.6524762137106611,0.9430535966149506,0.7713049747656813,0.6953254991680532,0.746817256654827,0.5521385148057278,0.7637677375621972,0.8106555145733498,10698,5698,8015,646
