Precision,Recall,F1-Score,F05-Score,Accuracy,MCC,AUC,AUPRC,TP,FP,TN,FN
0.700124947938359,0.6595605545383207,0.679237659101623,0.691617751933732,0.7148757856929063,0.42364557905916395,0.7105618204858508,0.7577535563864992,5043,2160,6899,2603
0.6278118609406953,0.44166884645566307,0.5185412667946258,0.5790069268225774,0.6246034121520503,0.23529772239106203,0.6103365757833012,0.6625164686338272,3377,2002,7057,4269
