DB00176 0.1232731,-0.023000428,-0.3361305,-0.121852204,0.36660218,0.0010096579,-0.13514742,-0.0129503105,-0.07723471,-0.08591815,0.14207697,-0.13329132,0.14111128,-0.26712057,0.09188841,-0.23961596,-0.2628575,-0.29158637,0.019018011,-0.15643793,0.03569806,-0.10912157,-0.17676587,-0.15097073,-0.00081408303,0.00067542616,0.08381892,-0.18719979,0.14270337,0.14635944,-0.327613,-0.12016392,-0.15296462,0.22202085,0.17899153,-0.09620989,-0.08619347,0.16789536,0.16728617,-0.66236436,-0.09077141,0.010093727,-0.27545404,0.081997775,-0.10798982,-0.035755716,0.34214708,-0.034153987,-0.007270505,0.16859087,-0.0032785586,0.13416673,0.20332682,-0.25621858,-0.032401107,-0.20595542,-0.17069231,0.07452479,-0.034163665,-0.01944403,-0.2776133,0.18126188,0.09438156,-0.10298342,-0.059912696,-0.022671698,-0.08837782,-0.15486059,-0.013508473,-0.03991817,-0.22707377,0.18361805
DB00182 0.10744579,-0.100076914,-0.3193709,-0.15112449,0.47152042,0.040138833,-0.23260003,-0.007975887,-0.16832455,-0.13369769,0.105770044,-0.17615627,0.2572061,-0.23359805,0.107885,-0.08309321,-0.3232228,-0.06882352,0.120357215,0.00908508,0.07109677,-0.10218718,-0.31466255,-0.4557297,0.060170136,-0.14462008,0.28442398,-0.3549056,-0.021006292,0.13682763,-0.35574478,-0.22681594,-0.17663369,0.37221798,0.17016649,-0.10245795,-0.051365647,0.15640341,0.21712458,-0.62540334,-0.058509395,0.14200537,-0.17492457,-0.02269897,-0.040513646,-0.049670767,0.42120323,-0.07374873,0.3153386,0.041614924,0.036979858,0.35368893,0.27598968,-0.284979,-0.15329829,-0.36489514,-0.2520019,0.037077047,-0.28297377,-0.17167637,-0.2585305,0.24483167,0.028360639,0.014687564,-0.09383719,0.06551382,0.030359749,-0.17452,-0.12701717,0.015679032,-0.29732373,0.061511595
DB00215 0.07489993,-0.07664089,-0.30653194,-0.1692891,0.47080356,0.04023937,-0.28904745,0.044960435,-0.0434833,-0.05681197,0.033995092,-0.24621537,0.25225472,-0.39145598,0.06364799,-0.09812752,-0.28560194,-0.11779056,0.10069125,-0.056801606,0.009016003,-0.07254039,-0.21612363,-0.32936323,0.12754786,-0.11005112,0.27746353,-0.25719532,0.020980729,0.12321304,-0.31319842,-0.12427654,-0.08459621,0.17719989,0.22154772,-0.1180041,-0.0032486664,0.10653387,0.2347035,-0.65427464,-0.093390174,0.11045291,-0.15827335,-0.048198193,-0.016288435,-0.05712626,0.29885724,0.14535737,0.22063315,0.04219589,0.044225145,0.22109395,0.31184715,-0.19691151,-0.04378978,-0.21980429,-0.34229508,0.115211576,-0.20448308,-0.18479817,-0.26881236,0.17468096,-0.09718681,-0.12889823,-0.049220294,-0.044831745,-0.08990437,-0.1899908,-0.09287261,0.0747985,-0.275786,0.007442776
DB00321 0.11731461,-0.067144684,-0.3174166,-0.11237312,0.36993802,0.089751996,-0.28473777,0.09873894,-0.18005285,-0.1981551,0.08586092,-0.22103181,0.29176587,-0.2829227,0.05934991,-0.12618269,-0.31925377,-0.10646984,0.12956038,-0.046035837,0.033082288,-0.046413194,-0.15681455,-0.38975272,0.0127080595,-0.11154718,0.25591168,-0.3613657,-0.02810002,0.2398018,-0.40136778,-0.24673073,-0.049418557,0.20302185,0.17427348,-0.08472748,0.041141257,0.04751857,0.20763712,-0.5803626,-0.07867347,0.22155572,-0.09498944,-0.058201943,-0.007951036,0.031575054,0.35444573,0.024769584,0.21628237,-0.16997401,0.07877379,0.26959658,0.2810309,-0.38939926,-0.032618146,-0.2818881,-0.30374306,0.069269106,-0.12001967,-0.12097069,-0.18935777,0.2464335,-0.054222863,-0.02724645,-0.06781171,0.0023610634,0.03310478,-0.20799428,-0.20579526,-0.007893506,-0.25128996,0.032934807
DB00323 0.031718638,-0.05872669,-0.22238143,-0.10638322,0.40433308,-0.01526677,-0.10961955,-0.01916843,-0.089753985,-0.10272755,0.008353132,-0.18687089,0.23983127,-0.27403593,0.12812962,-0.121586144,-0.26508313,-0.21631487,0.14206713,-0.09214461,0.058284823,-0.11601375,-0.15438582,-0.3910589,0.11924798,-0.19724156,0.1352722,-0.27643687,0.038942885,0.26980132,-0.35806793,-0.16202724,-0.14055508,0.14427088,0.20642714,-0.060075287,0.017218607,0.21923247,0.20708887,-0.6240458,-0.09282717,0.029436601,-0.17130359,0.0131405415,-0.027966388,-0.026145063,0.30386147,0.024646588,0.19735794,0.073851734,0.0628448,0.10500803,0.25003433,-0.310258,-0.05013145,-0.3304081,-0.23226981,0.100582704,-0.0707137,-0.13269123,-0.29796234,0.22996977,0.071431145,-0.060142945,-0.0077131907,-0.01948365,-0.06799436,-0.18306538,-0.14534907,0.033768427,-0.1789856,0.19093661
DB00333 0.07757047,-0.01793457,-0.2686913,-0.19843562,0.38953233,0.12605241,-0.33435333,0.09377801,-0.15026258,-0.008653269,-0.06964309,-0.24049626,0.20830205,-0.2957662,0.051726095,-0.026735447,-0.33805335,-0.13120803,0.1704855,0.0036016847,0.078724936,-0.111819014,-0.28542763,-0.6139064,-0.0052193906,-0.15528843,0.3004603,-0.36577225,-0.045441587,0.18637,-0.41489053,-0.28334692,-0.039071795,0.2624855,0.15649484,-0.16894783,-0.16696729,0.04412683,0.18185116,-0.56364155,-0.16170272,0.11770291,0.02261334,0.09317158,0.10851141,-0.032876104,0.3775155,-0.088461965,0.34826925,-0.040369507,0.120148554,0.28124586,0.3313565,-0.28637582,-0.047922403,-0.37262422,-0.29990765,0.06620555,-0.25507453,-0.15793003,-0.3013977,0.23548448,-0.0064372825,-0.080998786,-0.10422462,0.13817573,0.013363586,-0.15430701,-0.13988806,0.050522856,-0.26294354,-0.12411066
DB00342 0.09144044,-0.01975236,-0.21087316,-0.15192486,0.44950247,0.09960821,-0.4160085,0.12644736,-0.21974526,-0.14427589,-0.04793244,-0.21718991,0.34795356,-0.36108595,0.006105956,0.03575894,-0.33580476,-0.116407216,0.25846514,-0.002796733,0.05257934,-0.13575792,-0.20038474,-0.5814323,0.12298221,-0.123023964,0.21027759,-0.3089124,-0.09230341,0.2515838,-0.38738516,-0.28836298,-0.07235163,0.15138388,0.15596955,-0.06797364,0.06015124,0.060196783,0.23754999,-0.48995784,-0.12593965,0.16448885,-0.08589511,-0.0005029079,0.05670836,-0.10217693,0.32157496,-0.006948052,0.3355545,-0.010798763,0.04834955,0.29185873,0.4076859,-0.39968395,-0.11853999,-0.2920381,-0.3002706,0.044940423,-0.1662265,-0.09015678,-0.29287562,0.36098492,-0.09099185,-0.038440768,-0.032258987,0.040123753,-0.070495375,-0.099178635,-0.23205654,-0.028369458,-0.20827916,0.037603926
DB00425 0.026249899,-0.052600693,-0.28246763,-0.12075115,0.4094277,0.030442253,-0.22964545,0.035092413,-0.0870102,-0.07577711,0.08465609,-0.20664886,0.19584052,-0.42859125,0.09765587,-0.04796889,-0.25097865,-0.18435894,0.05523958,-0.056057233,0.0119088935,-0.05418016,-0.25805226,-0.44816166,0.0827373,-0.064062715,0.1661863,-0.21932817,0.027384419,0.18714467,-0.40605918,-0.17200314,-0.03279392,0.23594709,0.13882624,-0.030733153,0.037332103,0.14844607,0.26968688,-0.61258656,-0.14234127,0.19271275,-0.020915832,-0.03394557,0.029971551,0.049090482,0.25299993,0.032656588,0.14323701,0.03512723,0.08527128,0.28530028,0.4149709,-0.29267916,-0.087084204,-0.28812376,-0.22632013,0.050108522,-0.17721641,-0.177355,-0.19634081,0.25769997,-0.05331311,-0.090877414,-0.0759033,-0.017858094,-0.00067554787,-0.07748756,-0.12407981,0.04397501,-0.24090439,-0.028930712
DB00505 0.124147005,-0.07452203,-0.28042868,-0.1212511,0.41114184,0.046617817,-0.12433724,0.082301356,-0.14471392,-0.13343014,0.029897444,-0.21661896,0.2952528,-0.3821226,0.064776026,-0.084423766,-0.32674012,-0.17892295,0.16969882,-0.10487637,-0.024107296,-0.1157988,-0.12726554,-0.42187938,0.010649978,-0.079321414,0.23485903,-0.2165223,0.025800588,0.18054594,-0.4115324,-0.26800892,-0.10774593,0.22278105,0.10773057,-0.11188098,0.020909747,0.09019447,0.2748544,-0.51478565,-0.124819346,0.10877194,-0.057393365,-0.10224794,0.033085138,0.010752077,0.3040238,0.051680606,0.113908894,0.092337035,0.020696284,0.22990827,0.34477833,-0.3196761,-0.04136239,-0.3713368,-0.32061747,0.030703703,-0.14441653,-0.10157287,-0.13030076,0.26385653,-0.07421381,-0.079451084,-0.038072463,-0.027984012,0.047859877,-0.1335173,-0.17929663,0.012607217,-0.24985547,-0.069667615
DB00583 -0.17709647,-0.1503851,-0.4011876,-0.024087274,0.21649815,-0.41470462,0.21660225,-0.19269414,-0.0019997242,-0.009003066,0.22219269,-0.06690006,-0.14915952,-0.21351273,0.039387163,-0.23589005,-0.13938276,-0.5591591,-0.22232676,-0.20134676,0.17887023,-0.10810033,-0.19243738,0.12360565,0.05864218,0.20219138,-0.30573192,-0.2014145,0.3888759,0.09535372,-0.285221,0.3084358,-0.25198758,0.03149369,0.19037737,0.13200471,0.08081926,0.2230001,-0.082772575,-0.7968344,-0.08600489,-0.064694464,-0.561887,0.3611087,-0.12903441,0.2101166,0.015783504,0.1458616,-0.29888764,0.42790675,0.0627313,-0.1304147,0.19381937,-0.10556931,-0.09073002,-0.077582076,-0.0007364858,0.14781591,0.09780593,-0.17191981,-0.16437918,-0.055912793,0.12959947,-0.14232895,0.038077123,-0.085933216,-0.10473209,-0.21301353,0.09773151,-0.056389578,-0.38881356,0.23894918
DB00605 0.15898329,-0.007398038,-0.2717483,-0.0843304,0.39743593,-0.044357546,-0.22245944,0.107380375,-0.13938236,-0.09437875,0.04309631,-0.21842362,0.3102943,-0.36809278,0.10388171,-0.11164941,-0.2281188,-0.0007477845,0.13356687,-0.08659279,0.023058794,-0.13350984,-0.21095808,-0.4947402,0.027919123,-0.17355499,0.26186058,-0.15319769,-0.21050914,0.058606997,-0.36959076,-0.21529664,-0.049024105,0.20084147,0.11559987,-0.10379223,-0.010869535,0.110177904,0.2072046,-0.56713724,-0.015806796,-0.0722322,-0.19115432,-0.13096146,0.05774023,-0.16427015,0.3457185,-0.0103714075,0.22698145,-0.0007830635,0.06660447,0.31479862,0.30031475,-0.3169559,-0.12410115,-0.3498955,-0.36855578,0.00035209916,-0.23664828,0.02278652,-0.20807214,0.4145035,0.025253037,-0.031506576,-0.12417073,0.025811622,-0.1359946,-0.15082768,-0.260276,0.041537344,-0.25560468,-0.038014915
DB00623 0.029411325,-0.004577334,-0.27849838,-0.111216776,0.4296776,0.090763375,-0.3528194,0.11859522,-0.18137217,-0.1588877,0.06172621,-0.21314088,0.35416046,-0.32811442,0.08486704,-0.0732056,-0.32850972,-0.1557063,0.055454656,-0.04636921,0.039443463,-0.11608126,-0.2648016,-0.51437116,0.022564732,-0.016502216,0.22173637,-0.32564932,0.0339253,0.18678834,-0.41489178,-0.32544813,-0.13017064,0.25420013,0.18871535,-0.10621367,-0.03357052,-0.049890246,0.25948152,-0.5614434,-0.18170421,0.1131953,-0.09715198,-0.037697002,0.0009122069,-0.020150075,0.34682792,-0.0998464,0.30235124,-0.05275892,0.140545,0.31438872,0.37669078,-0.28287047,-0.08617087,-0.37795457,-0.25761563,0.05177618,-0.20633233,-0.11431785,-0.22388253,0.31134984,0.039451595,-0.092188336,-0.08082904,0.04603555,-0.09947566,-0.15276375,-0.18602276,0.016189296,-0.19350731,0.05571029
DB00625 0.04823716,-0.026336484,-0.19209217,-0.029699331,0.31622604,-0.030221283,-0.013162658,0.027707273,-0.04730517,-0.11241141,0.06772861,-0.17392308,0.12530363,-0.26907548,0.16834222,-0.26107627,-0.18037158,-0.31909215,-0.06970835,-0.2072479,-0.083328016,-0.06017232,-0.08038923,-0.109080985,0.043475844,-0.02592226,0.01678309,-0.19465438,0.27622202,0.32676065,-0.4186083,0.013392727,-0.12781668,0.14059936,0.077760175,0.05791714,-0.02043534,0.16441429,0.21044348,-0.5707196,-0.11627063,0.10510069,-0.2607238,0.14969051,-0.021140635,0.04193335,0.18846014,-0.011741944,-0.028218469,0.10740379,0.062080104,0.13750757,0.43114257,-0.26596746,-0.028149184,-0.19170131,-0.20076199,0.07759362,-0.014460282,-0.21989852,-0.22997122,0.106035985,0.0693199,-0.065393604,-0.040016595,-0.008064482,-0.19318746,-0.20588423,0.079873525,0.13346286,-0.27090177,0.20159782
DB00740 0.05945913,-0.09728588,-0.36290058,-0.057533845,0.37244302,0.05910708,-0.22962907,0.0055779605,-0.22533196,-0.17068373,0.15763621,-0.15315264,0.1596704,-0.1913411,0.0686351,-0.12974918,-0.36280516,-0.12981115,0.10249456,-0.1671958,0.062297888,-0.11029828,-0.1879835,-0.41476342,-0.049139194,-0.13046607,0.21558963,-0.38725963,0.16961488,0.07304051,-0.42971328,-0.21917173,-0.07708457,0.29343322,0.0528252,-0.109876566,0.01760016,0.10931057,0.21418355,-0.6386574,-0.083481684,0.17398296,-0.14805363,0.030538112,-0.004670018,0.103567384,0.27517393,-0.0036699274,0.05191573,0.07482001,0.115389094,0.15224686,0.278364,-0.19976638,0.022055227,-0.42304733,-0.28038216,0.048121534,-0.14730993,-0.0718101,-0.26765934,0.27885333,0.017884701,0.014881878,-0.08449069,0.17833579,-0.026959993,-0.28666317,-0.07897372,-0.043380477,-0.19197625,0.18169959
