DB00116 -0.16614869,-0.23451646,0.12313369,0.1369623,0.39713773,0.18814826,-0.116026744,0.275187,0.25614804,0.10468015,-0.036520965,-0.04984223,0.4623561,-0.3357823,0.03011419,0.23593143,0.17767677,0.51509285,-0.17664029,-0.2672709,0.0531777,-0.38437915,0.31785956,0.04463989,0.097368404,0.19249247,0.11271739,0.14400885,-0.12593533,-0.16168873,-0.040316924,-0.18471053,0.19820766,-0.22721699,-0.22621384,0.09686753,0.35237172,0.07773043,-0.05153376,0.03079563,0.011019896,0.14572178,0.631756,0.016180716,0.08154179,0.00540863,-0.13497752,-0.26887584
DB00118 0.097690396,-0.37784165,0.43122894,-0.016465258,-0.17579919,-0.13944907,-0.06838193,0.0072737113,0.11070633,0.037841048,-0.1402446,0.35955006,0.4738724,-0.17170405,0.28385,-0.17994294,0.13668165,0.013031041,0.20675418,-0.07882823,-0.053795982,0.03420575,0.13385087,0.15827844,0.07442475,-0.13542944,0.12699315,0.05191363,-0.031372443,-0.3753004,-0.044292443,0.4056054,-0.40699348,-0.0040071504,-0.25837514,0.25537452,0.22070791,0.14958616,0.37650338,-0.10485027,0.22563756,0.4113685,0.007466672,0.12859932,0.21113403,-0.11640789,-0.12682295,0.16131464
DB00122 0.0037918042,-0.008125262,-0.010482724,-0.0046609957,-0.0012886369,0.009297874,-0.00281637,-0.0024152359,0.01829735,0.01339337,0.0029344677,-0.0030226735,-0.012051143,-0.002684901,-0.015225895,0.00072745106,0.0026538742,0.0061416957,0.005622739,-0.011492776,-0.007512935,0.0027425631,-0.012518273,-0.0017475244,-0.0068085487,-0.016080404,0.015608294,0.01361288,-0.017796718,0.010565859,0.009431061,-0.008747684,0.002649712,0.0057759997,0.0076789325,-0.0029903653,-0.0054246527,-0.009576908,-0.0017949542,-0.009776172,0.0101413755,0.005460373,-0.0034396437,0.01464545,-0.003545945,0.0127227595,-0.016044483,0.00611481
DB00134 -0.07928134,0.14634697,-0.13100469,-0.3431156,0.07035174,-0.05733353,-0.25312796,-0.13835043,0.12262591,0.23889564,-0.31167462,-0.14933379,0.24327593,-0.10690994,0.10535152,0.063583046,0.041459937,0.19011757,0.083996825,-0.25366017,-0.02492964,-0.23722818,0.36662954,-0.1236293,0.42269745,-0.09588371,0.09385524,0.1728242,0.13807444,-0.1953184,-0.31375822,0.011500277,0.119676076,0.100206815,-0.068111,-0.08696117,0.13343528,0.4868747,0.26526412,-0.069829755,-0.23580475,-0.32924813,0.18100639,0.07967371,-0.15266351,0.42103642,0.048120946,-0.16291702
DB00140 0.051659103,0.07397375,0.17135066,0.040471904,0.2890678,0.20138584,-0.24926187,0.15058818,-0.028992936,0.3281595,-0.40052468,0.19645692,0.3174855,-0.13162924,0.17233609,0.2736341,0.17323487,0.0087961275,0.031181302,0.0028762491,-0.07690792,-0.12775712,-0.072794005,0.1568605,-0.018706238,-0.14379466,-0.08322395,-0.15005617,-0.106095806,-0.25324935,-0.06339577,0.012630742,-0.045606438,-0.31136024,-0.09800793,0.07789699,0.045779504,-0.029103119,-0.059586458,-0.054048803,0.29439482,0.036639065,0.30885366,-0.088521905,0.041220434,-0.06845011,0.21662173,-0.32218668
DB00150 -0.23862801,-0.16789629,-0.34476736,0.25892478,0.16439456,-0.37611195,-0.19871911,-0.12988505,-0.09052953,0.083322115,0.03002431,-0.6964122,0.2735604,-0.45798352,0.14717998,0.04794844,0.14003472,0.05412649,-0.1335196,-0.24791881,0.0011279964,-0.019200606,0.43964007,0.037533633,0.17238584,0.038265955,0.14547701,0.05940562,0.16177247,-0.05933856,0.07613827,-0.41199735,0.1469341,0.2737024,0.055664726,0.24465847,-0.10999042,0.3054092,0.08668907,0.038153913,-0.215965,-0.08173526,-0.14936142,0.49821937,-0.27576828,0.20238663,-0.11544145,-0.4386392
DB00152 -0.00093805185,0.01473644,0.018831324,0.002486026,0.017650783,-0.010543457,0.0061306767,-0.010386867,0.015081495,0.011337951,0.0038972956,0.0054333354,-0.013276177,0.015511705,-0.012159386,0.0059476844,0.010504314,0.011049731,0.018221932,-0.016269444,0.0011172477,0.004931265,0.0046296306,0.022784512,-0.00058677065,-0.0024691396,0.001544703,0.005365966,-0.0011128613,0.0016342255,0.002411783,0.0032972093,-0.004148212,0.0064236606,-0.005244691,0.02198752,-0.010550905,0.0115620615,-0.015097117,0.009939248,-0.009055729,-0.010970536,-0.0036387332,-0.017867925,0.010706324,0.010908436,-0.005964132,0.011736474
DB00155 -0.10334029,0.4406921,-0.30057266,-0.28643137,0.26222527,0.07991221,-0.30860463,-0.15276513,0.3684936,0.18349876,-0.15031253,0.18340942,0.26302868,-0.11711315,0.123872906,0.22918208,-0.29071108,0.050259456,0.068250954,-0.19821736,0.014950539,0.08344664,0.51632434,-0.008243187,0.16767809,0.056449972,0.4897621,0.109410405,0.113498434,-0.4060187,-0.0044444147,0.005912114,0.0010272166,-0.04035696,-0.048487075,0.038437426,0.22688343,0.3557497,0.008140088,-0.15663542,-0.31603017,-0.1138144,0.025877144,0.27276713,-0.082057975,0.29856858,0.09087675,-0.3088613
DB00158 0.008258633,-0.25794438,0.13146447,0.22008908,0.19819918,0.14526759,0.049953006,-0.12545237,0.058331825,-0.22226459,0.034197032,-0.31093815,0.39393097,-0.36114636,0.19957288,0.5341827,-0.008188263,0.531494,-0.30923486,0.055869583,0.25191194,0.1650009,0.63609713,-0.09053908,-0.21700504,-0.0032557254,-0.03764252,0.1490177,-0.021160716,-0.106202915,-0.33909395,-0.12202513,-0.058181316,-0.17167939,-0.15877165,0.20785448,0.33046812,-0.14819005,-0.03302358,-0.054784056,0.11314336,-0.27673998,0.23969129,0.055335768,-0.07487166,-0.079686046,-0.16441359,-0.25637922
DB00162 0.07519439,0.08795585,-0.3525833,0.12016972,-0.0047004945,-0.18184027,-0.20777562,-0.08193683,0.20218611,0.027139585,0.012435549,0.011007208,0.12631634,-0.013150665,0.035199877,-0.5087091,-0.07201557,0.012470049,-0.2120168,-0.16474098,-0.2001636,-0.24429667,0.018079545,-0.07597153,0.0668022,0.09202379,-0.24865316,0.3429224,0.09359265,-0.39131817,0.34557837,0.2702208,0.4290361,0.3021658,-0.1910931,0.014055174,-0.10173666,-0.22985734,-0.08780549,0.36629555,-0.17148796,0.06803586,-0.013924532,-0.17615977,-0.48595706,-0.24381001,-0.17375626,0.37869772
