DB00116 -0.1896142,-0.12989491,0.11122367,0.114038475,0.29644513,0.0860715,-0.092019245,0.10303391,0.21454467,0.046464518,0.00659842,-0.05149184,0.34184444,-0.270423,0.055990245,0.1721194,0.13168608,0.31413856,-0.15396038,-0.11258596,-0.00037898106,-0.144179,0.2143374,0.013451709,0.047018513,0.091403045,0.06244441,0.13297027,-0.14713143,-0.14870046,-0.046308726,-0.1305478,0.10231089,-0.14452778,-0.15388559,0.03169615,0.21024482,0.04789314,0.010047976,0.106381916,-0.05286874,0.11913171,0.367369,0.07988721,0.0035393029,0.061686907,-0.05715917,-0.15443553,0.06800684,0.099478066,0.00565185,-0.013437857,0.08991815,0.08027599,0.15148103,0.057177298,-0.13267066,-0.21785952,0.04402767,0.25430873,-0.11045185,-0.07227287,0.15045683,-0.3524046,0.02935542,0.073767744,0.30599958,-0.14350688,0.102399,-0.04263638,-0.053951498,-0.2732732,-0.18065041,-0.07339449,0.020807358,-0.11243399,-0.14199875,-0.13631794,0.14834368,0.101607405,0.06418605,-0.26052177,0.12274996,0.027334671,0.1727064,0.14946385,-0.22477153,-0.264798,0.08468503,0.26190343,0.07407496,-0.06468736,-0.026324697,-0.23274466,-0.076635495,-0.07997783,0.11208824,-0.12958539,0.05868569,-0.18948306,0.08022943,-0.02739727,-0.05630938,-0.0034415547,0.14485914,-0.017263595,0.10182942,-0.21036361,0.070774004,-0.00684665,-0.027084585,0.017286703,0.0730836,-0.11041927,0.078875795,0.05184714,-0.096955486,0.064924926,0.12895255,-0.21960993,0.09719318,0.1212976,0.0061131003,0.16639644,-0.01816474,0.12534064,0.008957174,-0.06880974
DB00118 0.03107134,-0.21121688,0.21190912,-0.036812495,-0.12146299,-0.12051331,-0.049040645,-0.0032564797,0.049078025,0.016445426,-0.058948625,0.16445577,0.26380628,-0.08153001,0.1004672,-0.12925085,0.087795384,0.039036166,0.102664,-0.084623516,-0.04527745,-0.0011787375,0.07359099,0.010243523,0.06903899,-0.05185005,0.044899896,0.05632601,-0.0050720377,-0.20512995,-0.0788785,0.24076554,-0.20816706,-0.04268413,-0.086931616,0.1275823,0.09727335,0.07467002,0.22939919,-0.030326676,0.10166711,0.22895975,-0.01043834,0.033626318,0.14637887,-0.06775989,-0.13126725,0.09164652,0.11669548,0.21247682,0.10147783,-0.06228105,-0.22058809,0.029174818,0.0051193447,-0.062263332,-0.13237818,0.046397444,0.0917596,-0.07418296,-0.029816719,-0.25795335,0.105025426,-0.09818878,0.10976106,-0.21112087,0.046377316,-0.15767355,-0.028763516,-0.110558175,-0.13051787,0.11630328,0.024144756,-0.28905356,-0.10466173,-0.0420662,0.011205336,-0.12612414,0.0027729662,0.083208576,0.14433596,0.07869629,-0.06879486,0.15200202,0.16617492,0.0074158697,0.06758462,0.0744047,-0.022940757,0.090896025,0.0053188256,0.059265018,-0.05193395,-0.04026017,-0.09294646,-0.11386267,0.10579394,-0.09802614,-0.23186074,0.099943705,0.010237709,0.077120535,-0.22327735,-0.124919534,-0.10075585,0.15638614,-0.04065084,-0.279372,-0.1720391,-0.028195633,0.11039414,0.11555936,0.20528214,-0.08222906,0.04208113,0.13552122,-0.21206172,0.123362325,-0.059249308,0.081852384,-0.0154263675,0.04297726,-0.19372614,-0.052362937,-0.013556499,0.16838817,-0.035802666,-0.011608355
DB00122 0.0014981737,-0.002681432,-0.004045069,-0.0014334666,-0.00020881917,0.0039502652,-0.0012384374,-0.0010712185,0.0066016456,0.00490062,0.0015232447,-0.0010971327,-0.0042647235,-0.0017184415,-0.0052704937,0.00048687446,0.0011571879,0.0027464784,0.0026026082,-0.0044474634,-0.0023553178,0.0010492747,-0.0045256466,-0.000519511,-0.0031065173,-0.0057949945,0.006026967,0.0051630368,-0.0067570633,0.0037035968,0.0036559058,-0.0031808072,0.0008312775,0.0024600956,0.0032777814,-0.0009412994,-0.0023855192,-0.004046486,-0.0010374682,-0.003382138,0.003351326,0.0019750486,-0.0016710963,0.004905218,-0.0012518378,0.0047771563,-0.0058849626,0.0021465458,-0.0061255414,0.0047365013,0.0020512873,-0.004236628,0.0018352997,0.00024661393,0.0026818048,0.004170924,0.00025012394,0.00050593034,0.002331345,-0.0047660707,-0.00035987986,0.0020813849,0.001807535,0.00050602894,0.003641056,0.00039605336,0.0046341987,0.0048890905,-0.0022368354,0.00070061063,0.004597272,0.0048535103,-0.0031328506,0.0047991625,0.006635309,0.004637222,-4.7840196e-05,-0.0024896273,0.0010809104,0.0013928695,0.0020823516,0.0031768482,-0.0042621586,-0.006006443,-0.0040600207,-0.0017441283,-0.0009637784,0.0004833952,0.005230865,2.5605415e-05,0.0006825037,-0.0007955606,0.00351996,-0.0020116733,0.0033934247,0.0075171725,0.0020409536,-0.0054801186,-0.000258987,-0.005595542,-0.0020696206,-0.003327246,-0.004254525,0.0031247986,0.002986809,-0.0009296889,0.0013776122,-0.0002623306,0.0002912392,0.0047303224,0.0020449385,-0.006594533,0.0034579013,-0.004178014,0.007559738,0.0033371488,0.0027951736,-0.0036727684,-0.0018972431,-0.0012044751,0.0014124619,-0.0013542708,-0.004197603,0.0013043964,-0.0001322362,-0.0008815237,0.0007941982,-0.006170203
DB00134 -0.021572916,0.12607092,-0.0969545,-0.19628954,0.08826295,0.017641017,-0.09827363,-0.05880517,0.078219526,0.12571041,-0.18075359,-0.12505496,0.07366257,0.012201722,0.047171537,0.035128348,0.007601941,0.049601495,0.05421256,-0.094032474,0.050248448,-0.14619823,0.23430428,-0.02670589,0.2690949,-0.054211747,0.068762496,0.11602626,0.09278911,-0.12754236,-0.22867943,-0.011783558,0.07303372,0.00367397,-0.036781095,-0.059475847,0.111697294,0.3032328,0.19447406,-0.013140832,-0.1453552,-0.24449715,0.07626718,0.03564496,-0.12434541,0.2068613,0.06155076,-0.024414565,-0.14546455,-0.0037713146,0.03052848,-0.026161911,-0.2581867,0.00051830953,-0.06141793,-0.16363716,-0.083834514,0.04205413,0.19524589,-0.03067506,0.03450683,-0.09023325,0.06600017,-0.014542108,0.036434337,-0.07762389,0.065978594,-0.24551612,0.030249674,-0.21862975,0.09543515,-6.83657e-05,-0.06041913,0.20740174,0.07685599,0.016929844,-0.14806308,-0.18487793,-0.056382414,0.038801175,0.11251961,0.114086434,0.0911132,0.015286437,0.11326491,0.123316854,0.1905428,0.03597698,0.0427716,0.19566362,-0.05216485,-0.13084246,0.03443565,0.0012614785,0.10668023,-0.04876544,-0.07958792,-0.036006417,0.23888254,0.0010023637,0.14211795,-0.17883535,-0.049467593,0.09500645,-0.12512305,-0.13568367,-0.047116127,-0.035554435,-0.16236596,0.0009201708,-0.19794138,0.1595089,0.062344134,0.010967718,0.036951695,0.46426463,0.030564453,0.3196257,-0.091883,0.103187054,-0.07904615,0.08779218,0.09561063,-0.16590376,0.06872624,0.0068318765,0.0038366176,0.194124
DB00140 0.038650442,0.027478412,0.08116944,0.02649347,0.18224052,0.12307673,-0.12090692,0.08153824,-0.020365799,0.19060156,-0.21149321,0.10046114,0.17585455,-0.070339076,0.11361553,0.16566646,0.09791627,0.0044194777,0.012381481,-0.025725711,-0.05175167,-0.076571144,-0.018402208,0.11976128,-0.018682461,-0.07576158,-0.03859018,-0.09755011,-0.047828324,-0.15049364,-0.0348563,0.000118126634,-0.010408376,-0.18390214,-0.04906771,0.061027825,0.043696098,-0.023629937,-0.03969301,-0.031191891,0.17197286,0.030020908,0.19301279,-0.048992693,-0.000596871,-0.03191875,0.114429384,-0.18457663,0.073899634,-0.09298731,-0.033731427,-0.046549626,-0.025668412,0.10033886,0.15431638,-0.042832106,-0.09667769,-0.13128121,-0.079950996,-0.014629869,-0.107558176,-0.0144011015,-0.02956307,-0.12038189,0.15723817,0.13958082,0.10197628,-0.19459207,-0.026151618,-0.027647158,-0.083953366,0.020271013,0.019922718,0.022120252,-0.006076116,-0.19779643,-0.0025312896,-0.07176486,0.059418667,0.1230963,0.06814592,-0.13766928,-0.05870427,-0.0050507844,0.18172623,-0.15094373,-0.10625011,-0.0046307226,0.14383905,0.035934858,0.021065438,-0.058824904,-0.059881933,-0.03585657,-0.06976543,0.09210587,-0.1216369,0.052917153,-0.04175485,0.060115505,-0.04862614,-0.06561251,-0.021878887,-0.0085022235,0.05410633,0.16165277,-0.068449624,-0.14816244,0.037264716,-0.18763448,0.014679928,-0.0037602265,0.054970805,-0.072427236,0.18404236,-0.07655219,-0.13147439,-0.02827943,-0.0018495368,0.004532031,0.020817274,0.16438383,-0.029583577,-0.017350804,0.0024805637,0.030549312,-0.07902173,-0.017088635
DB00150 -0.15271898,-0.09574647,-0.1759766,0.17649744,0.12240504,-0.22846267,-0.0703912,-0.09406325,-0.08712752,0.0052066343,-0.017246637,-0.4136744,0.17657995,-0.20258555,0.011509269,0.016592342,0.0576953,-0.04589052,-0.13738148,-0.13908719,0.042434476,0.009099272,0.22582379,-0.036608588,0.08694869,0.0284202,0.15785886,0.057000645,0.067641295,-0.048114832,-0.02574767,-0.20785007,0.12805682,0.115235806,-0.060269568,0.09227321,-0.03585763,0.15781921,-0.007991243,-0.004083332,-0.10866036,-0.028923688,-0.11554547,0.24832432,-0.13210861,0.09727757,-0.107471235,-0.3238002,-0.3662127,0.23211189,-0.15236351,0.25714657,-0.27955592,0.15040092,0.20751157,0.05863232,-0.052434433,0.17242448,0.10334255,0.24746065,-0.13233644,-0.11736925,0.16466738,0.11090257,-0.14554413,0.022064716,0.07158535,-0.09144565,-0.17939185,0.0037926238,-0.04939522,-0.4210377,0.20398363,0.009717312,0.038517736,0.0140962,-0.20076995,-0.14435664,0.0573425,0.21118782,0.04064702,0.08602681,-0.0023670245,-0.04365024,0.10740749,0.20518224,0.06476583,-0.035072535,0.0064585684,0.047831472,-0.015594437,0.13030536,-0.2541212,-0.12997483,0.046855446,-0.14130834,0.1493164,-0.113961644,0.21944207,-0.05356851,0.032774966,-0.17469107,-0.11217076,0.00868154,0.025596958,-0.17137574,-0.13965765,-0.10582981,-0.18810157,0.028333018,0.0317028,-0.13450038,-0.19774474,-0.015351282,-0.029281234,0.17866866,-0.013048748,0.23954575,-0.4070014,0.12468564,0.23110831,-0.099477336,0.008003786,0.040946566,-0.086157076,0.10885844,0.12884785,-0.09332383
DB00152 -0.00095583894,0.0062422464,0.007954944,0.001445675,0.007118442,-0.0047275918,0.0020336336,-0.0051579615,0.0063380506,0.004523441,0.00077666814,0.0017170873,-0.0051875757,0.0067856507,-0.0056104423,0.0018145973,0.0050404803,0.005070919,0.008330253,-0.006939953,0.00044847195,0.00138561,0.0023492042,0.009560652,0.000380431,-0.0009876279,0.00094116834,0.0029419377,-0.00051642937,0.0009239026,0.0013756548,0.0009936626,-0.0021492539,0.003073298,-0.0016397251,0.0098777935,-0.00461808,0.004359366,-0.0062424047,0.0039501763,-0.0038831322,-0.0049121296,-0.0013591207,-0.0074117635,0.004101943,0.0041062785,-0.0026357248,0.005500262,0.005228507,0.00011020589,0.0013637679,0.0022287595,0.0032429227,-0.006592502,-0.005113857,0.0030360427,-0.00021766408,-0.0014209311,-0.0048731333,0.0006213062,0.0063492097,-0.003199864,0.003793436,0.0067783473,0.0062866234,0.0013527365,-0.0067587844,-0.009150237,-0.006708782,-0.0020400572,-0.00028541588,0.0007270272,-0.0011182051,-0.0037429286,-0.003647185,-0.00043742187,-0.00061615475,0.0045775645,-0.0015540939,0.010574602,-0.00021233228,-0.005608775,-0.004041871,0.003575375,-0.0016623068,-0.009958599,-0.0015323457,0.0077583054,0.0061040795,-0.0001653098,0.0009558703,0.0037045188,-0.0006785035,0.00036234345,0.0025750822,0.0014856688,0.00632467,0.0047859563,0.0023202721,0.005752347,-0.0036081877,-0.0077694235,0.0046822266,-0.00020326074,-0.0076504173,-0.00061153795,-0.0038517134,-0.005996783,-0.004419073,-0.0083332015,0.006204794,-0.012313486,-0.00081725966,0.0007183271,0.0035921514,-0.003375199,-0.0030593772,-0.011172295,0.006521751,0.008911181,0.00012950921,0.00043559616,0.0019609572,-0.003964251,0.002956497,0.0006473986,0.005734553,0.0013010319
DB00155 -0.05638761,0.23442127,-0.17296553,-0.16344003,0.15285154,0.028220275,-0.16962823,-0.082335465,0.20646723,0.08224537,-0.089332074,0.04307593,0.1727046,-0.0948508,0.07339774,0.1427694,-0.115123354,0.009076018,0.03124985,-0.09959254,0.033370677,0.01754079,0.29943606,-0.043651182,0.15490428,0.033609264,0.26413187,0.051295802,0.0717041,-0.2423219,-0.013123063,-0.011544682,0.004537867,-0.042776022,-0.056780234,-0.005255582,0.099536344,0.2020865,0.035440315,-0.040622544,-0.15503421,-0.12238682,0.035698354,0.17526433,-0.096383035,0.15705006,0.061509304,-0.17164287,-0.14562272,-0.021052282,-0.08774988,-0.066857874,-0.25319156,0.082593195,0.06874546,-0.16693443,0.008852349,0.30943024,0.030021999,-0.102591865,0.09528987,-0.06554694,0.07412619,0.111134544,-0.001505452,-0.2023106,0.0029579436,-0.16931836,0.03498995,-0.08711935,0.14377537,0.07394225,0.010714905,0.11950853,0.083879605,-0.20015104,-0.13606416,-0.14126158,0.01879127,-0.036542732,-0.114317626,0.09774163,0.10890906,0.12245607,0.07014921,0.08376613,0.103752635,-0.028859224,-0.019636963,0.25062692,-0.037113003,-0.10593689,-0.037132446,-0.17154604,0.12789491,-0.14971359,-0.16688211,0.12041897,0.2396778,0.03387077,0.18604101,-0.26654822,-0.044160195,0.21061541,0.07455447,-0.097743034,-0.06075887,-0.14039792,-0.029103216,-0.07516634,-0.16793317,0.13237521,-0.12632057,-0.05695996,0.08770712,0.32975447,0.113481835,0.21550322,-0.1494326,0.16560411,-0.060515385,-0.07912583,-0.03547016,-0.048169896,-0.016004778,0.0065161465,0.048957236,0.13319507
DB00158 -0.006639057,-0.11744528,0.14259033,0.15358056,0.17476892,0.12973519,-0.01694762,-0.030514408,0.07060264,-0.06747063,0.0051951413,-0.17280184,0.21528399,-0.1985964,0.15613322,0.3374119,-0.025374096,0.35824597,-0.17023121,-0.028857209,0.1471918,0.05708962,0.3482934,-0.046054535,-0.12850524,0.03791399,-0.0060973126,0.1054357,-0.016806303,-0.12978844,-0.18843849,-0.08188361,-0.00462852,-0.16174999,-0.13208269,0.114552684,0.24011394,-0.10317181,-0.051617745,-0.0077045714,0.055406097,-0.13315955,0.18455908,0.026453724,-0.07293914,-0.11590125,-0.15152942,-0.13580056,0.008083516,0.15651529,-0.037658326,-0.043837648,0.17336509,0.038363326,0.17920682,0.13426733,-0.18552995,-0.07215522,0.13584821,0.21939008,-0.02854869,-0.06127904,0.025630448,-0.40312183,0.026354965,0.25653407,0.067808636,-0.06345083,0.025683017,-0.05010233,-0.0557754,-0.2780518,-0.23579155,-0.1618359,0.12429198,0.03831928,-0.1938458,-0.3049799,0.16102295,0.2050269,0.02402626,-0.24314241,-0.07108439,-0.025612658,0.06263655,0.121289186,-0.018075444,-0.16964908,0.042999405,0.17300114,-0.09429961,-0.022829955,-0.0052630412,-0.2666568,-0.22482452,0.087913305,0.1839684,-0.28938407,-0.099845104,-0.04913721,0.05515525,0.12962736,-0.0617404,-0.016573664,0.1513777,0.012764726,0.0816208,-0.20065895,0.076231144,-0.0879737,-0.009419813,-0.043762803,-0.058356073,-0.192415,0.038433414,0.009006271,-0.03857926,0.03741018,0.09230048,-0.29147983,-0.021684678,-0.050537348,-0.01794081,0.05808009,-0.037543774,0.05828572,-0.11096169,-0.14475992
DB00162 0.030056888,0.015010542,-0.19269365,0.01593296,0.011615747,-0.12628838,-0.067086406,-0.038433153,0.091303185,0.030242467,-0.014473028,-0.0020510124,0.07620537,0.014181029,0.053543527,-0.28686973,-0.02635144,-0.009829169,-0.10808958,-0.0945025,-0.12411263,-0.087023094,0.011679071,-0.02851997,0.06614635,0.036430176,-0.13344377,0.21040735,0.096843496,-0.21408086,0.13252404,0.14991732,0.20550866,0.18989287,-0.058170475,-0.014785122,-0.029350791,-0.10502783,-0.109171115,0.17296058,-0.08674673,0.041132137,-0.015523958,-0.093710326,-0.2763744,-0.16133228,-0.09212778,0.22351773,0.023945246,-0.014952459,0.090020545,-0.09268444,-0.052635003,0.0058573005,-0.012889548,0.117521,0.040895294,0.071678706,-0.067653686,-0.08009935,0.149732,0.11732344,-0.02567545,-0.12314512,0.15712024,0.32904494,0.017352015,-0.08728849,0.14951421,0.14617524,-0.079632595,-0.02089299,-0.057039633,-0.14363389,0.271969,0.08500318,0.13723013,0.025186347,-0.05160134,-0.11633045,0.12218398,0.0035230545,-0.13856998,0.009454516,0.038079523,-0.0026232074,0.03488801,0.08114994,-0.13521719,0.07769759,-0.18852502,0.110408224,0.12933215,-0.026537703,-0.13036971,0.12279123,-0.030745298,-0.13907629,0.22568049,0.030880766,-0.031962737,0.10560558,-0.027273782,-0.10953081,0.053697947,-0.059452627,0.025217583,0.0931253,0.046889126,-0.113771796,-0.12138183,-0.00635597,0.013201313,0.10746351,0.1614651,0.027984012,-0.07850223,0.23835918,0.04466097,0.03553578,0.12766749,-0.052791543,-0.09571614,-0.22943603,0.009002278,0.06628207,-0.37979275,-0.13407178
