DB00116 -0.36082986,0.05369289,0.34560597,-0.62455916,-0.1736358,-0.780118,0.41362834,-0.12150105,-0.14785695,-0.46214238,-0.26372212,0.4821828,-0.34112915,-0.41595665,-0.29574794,0.22387202,0.2362049,0.44024533,0.25945458,0.011543428,-0.018218108,0.04998418,0.07885815,-0.62273204,-0.10916716,-0.17885555,-0.11859971,0.35315898,0.0710044,-0.16079384,0.13590907,-0.46200714
DB00118 -0.26791003,-0.054580983,0.3254152,0.09377578,-0.11063194,0.13890706,0.17843816,-0.17620362,0.08299298,0.08067283,0.2640586,-0.537095,0.1441527,-0.19435231,-0.21448813,-0.0020760323,-0.15845132,0.4331175,0.15465014,-0.014348854,-0.29176676,0.3806592,0.32736245,0.13267666,0.51988804,0.10627057,0.17300685,0.10483939,-0.3181254,0.150271,-0.2628145,-0.020051522
DB00122 -0.15892111,-0.21744713,0.042269215,0.2570649,-0.16350964,-0.1333781,0.35892263,0.38746566,-0.047829017,-0.015338576,0.20192863,0.15203159,0.12291339,0.16163814,-0.23951201,-0.19361451,-0.19374606,0.4026064,-0.05194147,0.17245965,0.36007562,0.35894394,0.3558054,-0.32326886,0.1831715,-0.007830885,-0.111275926,-0.0926648,0.028781995,-0.16070352,-0.22268912,-0.087386645
DB00134 0.20279141,-0.14927267,0.2863123,-0.2276001,0.2201401,-0.069995485,0.57662666,0.21101075,0.37352797,-0.48821136,0.06093812,0.14509617,0.0694813,-0.26743242,0.34122586,0.7010421,0.47845924,-0.19574736,-0.13358356,-0.18285285,-0.36817694,0.60250384,0.3092378,-0.16723292,-0.39054176,-0.029534709,-0.46194506,-0.013306807,0.33897,-0.09241072,-0.25302523,-0.026285922
DB00140 -0.26202646,0.054120194,0.36653757,0.2606992,0.17555639,-0.08319166,0.2215304,0.1663683,-0.12473043,0.080688775,0.33551595,-0.22092655,0.4618242,-0.55750257,0.0025056978,-0.089342244,-0.13685071,0.15159371,-0.3393257,0.1656612,0.2810901,0.36752018,0.32183427,-0.087783866,-0.18967909,0.09189346,-0.06258197,-0.09776934,-0.29735255,-0.08440031,0.09500064,-0.25497535
DB00150 -0.087456755,0.27605158,0.21538617,0.34537286,-0.021004818,-0.32005394,-0.40253523,-0.33194226,0.024886573,-0.44499624,-0.13519551,-0.008504245,0.20871133,0.017331798,0.44475752,-0.056859832,0.3393976,-0.17791435,-0.12792256,-0.13337329,-0.10594772,0.47366327,-0.0878272,-0.13877434,-0.020898322,-0.08176958,-0.07296286,0.21733133,0.06628312,-0.49825785,-0.22752245,-0.030934718
DB00152 -0.17896439,-0.17389081,0.1467796,0.276636,0.20798327,-0.358944,0.5145371,-0.27327666,-0.18597323,0.029700791,0.036345746,0.044671033,-0.23926175,0.20391645,0.25880462,0.4957283,0.004387434,-0.10753764,0.02280951,0.31770718,0.13517307,-0.021248423,0.4478001,-0.26238802,0.43437538,-0.2506849,-0.1439297,0.1513166,-0.13562742,-0.22239302,-0.07682217,-0.2477029
DB00155 0.72899485,-0.3851438,0.6011176,-0.7190558,0.16485398,0.15042576,-0.088695206,0.34659064,-0.37744018,0.24427839,-0.15688944,0.33684978,-0.52682173,0.2893164,0.23036517,-0.038439523,0.22242686,-0.21593133,-0.18584503,-0.32730934,-0.08998571,0.32257688,0.4356847,-0.17524645,-0.43273816,-0.43640175,-0.24070416,0.26860383,-0.074475996,-0.13561065,0.39779767,0.25996372
DB00158 0.11346235,0.3252937,-0.17311077,-0.41452852,0.0024534413,0.046408556,0.12543957,0.20489739,0.12235274,0.2909265,-0.05837709,-0.433106,0.018796163,-0.57094306,0.497018,0.4512518,0.011665261,0.645052,0.09181663,0.47392723,-0.17740464,-0.46097872,0.15294172,0.32158986,0.51685864,-0.5816194,0.47408164,-0.07341673,0.14132608,-0.22956055,0.1460481,-0.013900482
DB00162 0.12142439,-0.48435327,0.020508248,0.331509,0.3547359,-0.38506106,0.32629558,0.11549164,0.22455299,-0.21430805,0.15854302,-0.2308337,0.21030325,0.49469912,0.1923902,0.07825404,-0.21849836,0.28019908,0.3107974,0.33960223,0.27254385,0.38012958,0.0014864781,0.010291791,0.22726735,0.32459378,-0.22720446,-0.089865595,-0.074953854,0.090041965,0.3288113,0.35777998
