DB00116 -0.21593845,-0.13348654,0.16089661,0.23992772,0.42374265,0.15308514,-0.1052841,0.23039225,0.26039428,0.023126576,0.054117188,0.0032031722,0.4846696,-0.44885716,0.061878063,0.117820084,0.19945899,0.43190974,-0.25230756,-0.16169843,0.08710565,-0.2749594,0.3049814,-0.018044539,0.112827554,0.20313898,0.12612504,0.3196697,-0.23785317,-0.22610363,-0.1296504,-0.31372386,0.18250023,-0.20887165,-0.22070771,0.120161384,0.2588448,0.11283642,0.057753127,0.1257519,0.0076005156,0.22645503,0.5364174,0.06439226,0.08465237,0.06865715,-0.12552842,-0.2805503
DB00118 0.13204035,-0.44941494,0.40179393,-0.15571629,-0.15064317,-0.17483462,-0.08344338,-0.0493819,0.04618071,0.033284243,-0.07078163,0.39266938,0.42538995,-0.10632158,0.18223415,-0.20858993,0.22801088,-0.074165806,0.3118916,-0.21706931,-0.059073433,-0.06904479,0.23000929,0.025847252,0.18430392,-0.13538456,0.06808265,0.0656559,-0.13222237,-0.31305838,-0.12623017,0.47768277,-0.47597724,-0.15268768,-0.19911407,0.17839141,0.16284649,0.14310995,0.47905648,-0.08179894,0.20088138,0.46384215,0.08025747,-0.0054856157,0.24630101,-0.12496481,-0.0944742,0.23712708
DB00122 0.005320682,-0.009061794,-0.011176432,-0.0056983666,-0.0027367852,0.009319706,-0.0024055538,-0.0012291515,0.018753273,0.014480461,0.0021091613,-0.0028397175,-0.0122111365,-0.0032601315,-0.015951138,-0.00019237824,0.003696148,0.0066110007,0.0046115923,-0.012580037,-0.0078215385,0.0017202791,-0.012512494,-0.001559675,-0.006922228,-0.016485753,0.01581876,0.0136384135,-0.017856035,0.01128476,0.009116312,-0.008590006,0.0020364383,0.0047127185,0.009132876,-0.0033542246,-0.004763543,-0.009897936,-0.002103647,-0.010557732,0.011003838,0.004887714,-0.0018557945,0.015510412,-0.0038880017,0.012274201,-0.016376883,0.007050845
DB00134 -0.028249789,0.2393254,-0.1385186,-0.34884202,0.14457497,0.015830271,-0.22192606,-0.11232384,0.15551311,0.20936647,-0.3300216,-0.22053388,0.16034861,-0.023783917,0.059097614,0.04256545,-0.0051844674,0.10704399,0.116340764,-0.1701621,0.027273092,-0.2393157,0.432193,-0.1024864,0.45587552,-0.11620698,0.12696193,0.21443751,0.21823923,-0.23681892,-0.41439015,-0.013554024,0.11172501,0.076762676,-0.08693888,-0.08402305,0.21294588,0.47224316,0.30575597,-0.061437767,-0.28245106,-0.39314538,0.13209088,0.09042434,-0.20845377,0.39298484,0.06433994,-0.05382771
DB00140 0.08642599,-0.06008487,0.12657692,0.012537986,0.28226846,0.11986825,-0.19900425,0.1390301,0.0046480955,0.3596805,-0.31349978,0.1350935,0.2527907,-0.17184193,0.23796028,0.30419123,0.1550274,0.024707524,0.002956084,-0.058617607,-0.12456916,-0.15414794,-0.006556338,0.20270966,0.005099501,-0.06866781,-0.049326684,-0.10305804,-0.03694645,-0.2743256,0.050627023,-0.005549528,-0.013499095,-0.27815336,-0.1304391,0.17009148,0.093532905,-0.056321446,-0.08129042,-0.09302669,0.2717006,0.012199879,0.3089729,-0.07747684,-0.022903843,-0.16395164,0.10802071,-0.24901567
DB00150 -0.2249358,-0.2154385,-0.32112613,0.19860615,0.33879963,-0.2428793,-0.16305959,-0.12765574,-0.037703164,0.080317885,0.015757365,-0.60288423,0.16073212,-0.33982226,0.16206251,0.1430414,0.16854921,-0.045820102,-0.30703568,-0.300243,0.057139162,-0.012971871,0.34891647,-0.044455774,0.23387535,0.0708987,0.31199571,0.16126506,0.0901833,-0.023934273,-0.017492903,-0.35710835,0.21205492,0.19940282,0.005857857,0.29645544,-0.041739352,0.3837836,0.012432296,0.12407218,-0.24670646,0.019763485,-0.1417917,0.39128405,-0.2516958,0.18225878,-0.24754563,-0.5232504
DB00152 -0.0012516262,0.016583152,0.01608489,0.0028113346,0.014550523,-0.008095394,0.005622434,-0.014400978,0.009603568,0.008346492,-0.0012019516,0.005928107,-0.0101149,0.014829658,-0.010850533,0.0040273913,0.006963563,0.009370223,0.015112474,-0.0127982395,0.00021342403,0.00422196,0.0042540305,0.018640835,0.0018698781,-0.004033054,0.0036490806,0.0036634817,-0.0029985304,0.002150526,-0.00030632722,0.00318277,-0.0031181339,0.0056598755,-0.002276152,0.01777307,-0.007987487,0.008647124,-0.01383913,0.008717981,-0.005908726,-0.008157292,-0.003450966,-0.014328093,0.009185183,0.012154542,-0.001850278,0.01007182
DB00155 -0.027604816,0.40865305,-0.2691622,-0.38863206,0.25683263,0.041701473,-0.2769324,-0.067213066,0.32646894,0.060397964,-0.10945958,0.07369114,0.19326937,-0.1367021,0.11530678,0.31451854,-0.26737416,-0.016219258,0.10353322,-0.15188576,0.046590216,0.03971084,0.61040413,-0.029241947,0.24504009,0.11124607,0.4712253,0.15710555,0.07981586,-0.3889824,-0.10581336,0.053763427,-0.009386075,-0.07823559,-0.098844744,-0.017871624,0.27831936,0.36500928,0.0729921,-0.1325982,-0.29439133,-0.2553446,0.0068825833,0.2660313,-0.18287502,0.24734737,0.09964297,-0.3332217
DB00158 0.007719435,-0.19165558,0.24584989,0.2679731,0.27986842,0.17544849,0.118453115,-0.100590065,0.14769205,-0.10669641,0.03613119,-0.30133358,0.30232072,-0.34664783,0.24033685,0.4727022,-0.14039002,0.5976985,-0.24420941,-0.04746741,0.15017037,0.09332326,0.5776013,-0.11835853,-0.18548012,0.009208607,-0.020478886,0.16436084,-0.02444987,-0.16214257,-0.34248912,-0.070017,0.02495525,-0.21485032,-0.152248,0.16305342,0.29584864,-0.1349137,-0.10220562,0.035996564,0.11605408,-0.21844696,0.23609568,0.13137336,-0.09237069,-0.18011713,-0.18365051,-0.14182751
DB00162 0.09524984,-0.018248526,-0.35854045,-0.023212655,0.033727203,-0.22901268,-0.11123266,-0.1028596,0.23344162,0.104007006,-0.043133527,-0.015354349,0.13310884,0.025637247,-0.018319516,-0.5228631,-0.04717225,-0.0014271799,-0.17585163,-0.2325191,-0.24054796,-0.17724219,0.0014914622,-0.09482161,0.11274012,0.058151316,-0.24192734,0.37925053,0.19094133,-0.41701806,0.35281333,0.2679539,0.35636118,0.3623224,-0.100842245,-0.1159798,-0.049329836,-0.18264078,-0.1641075,0.3109319,-0.1749254,0.008524156,-0.046922266,-0.1848739,-0.5101746,-0.2927241,-0.15269947,0.42479807
