DB00116 -0.17070086,-0.15978558,0.06285506,0.12363413,0.37519327,0.13041614,-0.07061743,0.2260462,0.29011372,-0.017589202,0.027923238,-0.07837849,0.44044894,-0.3788029,0.046998434,0.10733223,0.097558536,0.4075186,-0.1743616,-0.17351562,0.04010032,-0.18550757,0.2847211,-0.023109252,0.084738016,0.11243175,0.14278606,0.20281309,-0.16672026,-0.212379,-0.09247231,-0.17470738,0.15368882,-0.15302758,-0.16425906,0.035161942,0.30042905,0.051107403,0.0019879807,0.067706965,-0.048440974,0.13184315,0.48101538,0.0798456,0.13930152,0.028004844,-0.11951221,-0.1861596,0.09847706,0.1703952,-0.0024449292,0.021115512,0.087529734,0.10313686,0.20157883,0.098062634,-0.13404624,-0.22221804,0.07001734,0.29303637,-0.0726627,-0.06198907,0.25434202,-0.38594577,-0.030322213,0.12738203,0.381538,-0.16259769,0.1251067,-0.036350835,-0.019244181,-0.33098868
DB00118 0.047120493,-0.24802901,0.24488337,-0.019220108,-0.13702877,-0.15041433,-0.058062058,-0.05778211,-0.020424157,0.012514416,-0.18123312,0.2784142,0.27119055,-0.06786352,0.20911261,-0.16034666,0.13512045,0.015084851,0.17188415,-0.13747415,-0.07429205,-0.020328285,0.13307603,0.07665949,0.09225698,-0.05423846,0.058845196,0.05971116,-0.012316194,-0.30395585,-0.10247564,0.27570358,-0.30870387,-0.036300678,-0.19523437,0.20522304,0.18595436,0.1260765,0.3006994,-0.13357118,0.19797388,0.30776912,-0.0067001088,0.07290097,0.14668564,-0.046479695,-0.092479385,0.08195714,0.23083718,0.33862627,0.1652595,-0.14504851,-0.40711117,-0.09458209,-0.03434517,-0.111626476,-0.23754479,0.016655989,-0.0061326176,-0.15834776,-0.09264789,-0.31227875,0.08721465,-0.08831834,0.1180264,-0.22844224,0.13697237,-0.25957933,-0.020390986,-0.21824418,-0.16760746,0.18610561
DB00122 0.0049879374,-0.007542059,-0.009766515,-0.005255955,-0.002557732,0.008346959,-0.002027632,-0.00047128144,0.016210001,0.013370001,0.0019058889,-0.0026276938,-0.0107694445,-0.0031377354,-0.013726841,-0.00086572446,0.0034722537,0.0057105464,0.0041208365,-0.010919752,-0.0066416785,0.0012170419,-0.010967135,-0.0008002259,-0.0060328166,-0.014164568,0.013476405,0.011808856,-0.0152147245,0.010183298,0.00769946,-0.0072587603,0.0012814578,0.0039304555,0.008433266,-0.0026827645,-0.0038823104,-0.008546049,-0.0018891379,-0.008768438,0.009137698,0.0037563634,-0.0015574319,0.013222233,-0.0029752133,0.01085806,-0.0138766905,0.00625914,-0.012622837,0.012026567,0.005855408,-0.009220321,0.002901743,-0.0008720407,0.0053137355,0.008756812,-0.000109333996,-0.00039293504,0.0075372388,-0.010965872,-6.919128e-05,0.0034941968,0.004394187,0.00084449246,0.009202785,0.0024144156,0.012952724,0.011134311,-0.005301217,0.00043007496,0.01248971,0.010819728
DB00134 0.017888824,0.109014705,-0.09408491,-0.31570217,0.08419953,-0.022529006,-0.20960526,-0.05373189,0.096298926,0.14341828,-0.21430509,-0.16045408,0.13521992,-0.04520306,0.01803929,0.041712817,0.04084002,0.0764763,0.013518947,-0.09737453,-0.020843603,-0.23651682,0.31712958,-0.13867044,0.3780789,-0.09129695,0.129917,0.1163341,0.08663724,-0.17575318,-0.333405,-0.027118156,0.07705898,0.084527396,-0.14899646,-0.09820335,0.16120274,0.4691465,0.22612748,-0.08981895,-0.28042123,-0.3146157,0.16786398,0.046906054,-0.19859752,0.33173,-0.003110419,-0.054701746,-0.15031423,0.06829287,0.03276146,-0.055979032,-0.42122304,0.028501647,-0.108605385,-0.20055328,-0.07514249,0.01793031,0.26636657,-0.039430924,0.14301391,-0.08833126,0.14249547,-0.052623615,-0.0014650678,-0.10873307,0.15767403,-0.3924912,0.018764734,-0.36989307,0.13524242,0.013389491
DB00140 0.019954091,-0.039442502,0.11444936,0.016093628,0.17857495,0.16027059,-0.1650215,0.15661879,-0.013882358,0.27786854,-0.26917762,0.12729348,0.24296243,-0.14943281,0.19204931,0.20407192,0.13316406,0.02874926,0.02459622,-0.028615903,-0.06787371,-0.16430977,-0.016690252,0.20882006,-0.045491878,-0.0971011,-0.06474931,-0.105667286,-0.060737982,-0.21843344,0.023092855,-0.03562085,0.028135264,-0.18928412,-0.13139215,0.117827475,0.09079582,-0.030444434,-0.033200532,-0.059033,0.20200612,0.0054018563,0.27395576,-0.047296576,-0.030647865,-0.10910105,0.15700977,-0.23281673,0.10664323,-0.13655005,-0.084668815,-0.1140223,-0.04743263,0.13238835,0.22836474,-0.0848811,-0.14660454,-0.158472,-0.10200598,0.008066006,-0.18047895,-0.04226885,-0.04000391,-0.17439193,0.24548216,0.15703413,0.13257977,-0.21219978,-0.030606838,-0.0010852091,-0.12517218,-0.0030816104
DB00150 -0.15314242,-0.153419,-0.19344959,0.22966777,0.16284287,-0.27765673,-0.04272557,-0.09350345,-0.12713604,0.06573117,0.02012282,-0.45595732,0.18973513,-0.22847652,0.08630524,0.011839538,0.105661385,-0.017629603,-0.1968211,-0.2871337,0.04765003,-0.0060204836,0.31104657,0.004476479,0.1928506,0.055159327,0.17372699,0.10535495,0.12862664,-0.0073640896,-0.020410134,-0.29519844,0.16749527,0.1791767,-0.030477194,0.13236304,-0.03768027,0.27516478,-0.010892826,0.08769859,-0.067731634,0.0002995707,-0.050810035,0.28266805,-0.22227661,0.15016483,-0.17550872,-0.35627002,-0.37952328,0.31537595,-0.18976897,0.3467975,-0.2585337,0.3085421,0.18969986,0.059657402,-0.004632453,0.22500148,0.069538474,0.31585285,-0.13194345,-0.17382815,0.26387894,0.051906817,-0.1994256,0.05736797,0.2071722,-0.12221503,-0.21454176,-0.10692099,-0.04212255,-0.4643966
DB00152 -0.00089788734,0.011427008,0.012894324,0.0023775455,0.011976923,-0.0068685943,0.004079882,-0.009397659,0.009019662,0.0073736096,0.00066694804,0.0039891684,-0.00846425,0.011262311,-0.008354651,0.0035151897,0.006931956,0.007554699,0.0128103355,-0.01101171,0.00022056274,0.0030541904,0.0035387578,0.015439004,0.0007422686,-0.0023326436,0.0020653007,0.003813862,-0.001328229,0.001252605,0.0010977461,0.0022289231,-0.0032127688,0.004560516,-0.002456767,0.015014036,-0.006669626,0.00735274,-0.010529279,0.006716178,-0.0054916795,-0.0070925965,-0.0023918347,-0.011787122,0.0070402967,0.008135633,-0.0029335453,0.008405128,0.008881495,3.2309206e-05,0.0020819444,0.004873363,0.005356641,-0.011764095,-0.008273105,0.005575302,-0.00023937011,-0.002811169,-0.008210671,0.0010993202,0.0111806085,-0.0047105644,0.006652501,0.01198509,0.011010866,0.0020860413,-0.010658161,-0.014355575,-0.010852586,-0.0045607793,0.00010672414,0.0024021422
DB00155 -0.049437456,0.29593024,-0.17030086,-0.26340404,0.23709404,4.0245337e-05,-0.26744908,-0.06857581,0.29788926,0.090763815,-0.117736414,0.04896402,0.24136738,-0.1511481,0.03619519,0.20050873,-0.1649629,-0.0056620273,0.03248587,-0.1011845,-0.018931065,0.053997334,0.40708968,-0.1312679,0.23676147,-0.014855371,0.39275017,0.08008346,0.15344018,-0.3187035,-0.07833616,-0.031732634,-0.013464099,0.033326082,-0.093283005,-0.076286696,0.19691932,0.2894203,-0.013864117,-0.11481171,-0.2882437,-0.16426463,0.070367254,0.24353248,-0.18434776,0.22696827,0.009320427,-0.2157048,-0.15094768,0.03859469,-0.15607707,-0.069495626,-0.36710283,0.15289642,0.082246885,-0.20385072,-0.001843961,0.4247718,0.07337881,-0.12418631,0.122862674,-0.079090826,0.14828356,0.18712619,-0.034450427,-0.31122103,-0.0036616798,-0.2996284,0.008948562,-0.17174384,0.19793938,0.070047185
DB00158 0.00018765833,-0.22471403,0.087809324,0.13354677,0.14197029,0.11687963,0.085168995,-0.11094589,0.13265704,-0.12432194,0.012740957,-0.22001503,0.2329342,-0.2658454,0.17144832,0.38368466,-0.09699809,0.49154663,-0.22657897,0.026975745,0.124394946,0.09939501,0.42939207,-0.07311031,-0.13829756,0.035434857,0.009773467,0.09306832,0.032463778,-0.08943886,-0.26505232,-0.063522965,-0.017112305,-0.19875412,-0.1138166,0.1722893,0.2410928,-0.20986046,-0.023221392,0.007717163,0.17464878,-0.2399176,0.13117619,0.08257232,-0.06485868,-0.10296491,-0.14565015,-0.12676266,0.037595365,0.2562664,-0.099762306,-0.070926264,0.24618734,0.0038146463,0.18203504,0.20540448,-0.13287687,-0.044083092,0.24248342,0.30355683,-0.004446694,-0.14845337,0.056815613,-0.49570513,-0.013469376,0.25762165,0.0920095,-0.10592321,0.025398495,-0.047898788,-0.11384769,-0.30640626
DB00162 0.03410455,0.09546132,-0.2975203,0.06287524,-0.028173171,-0.17603411,-0.08294513,-0.043757014,0.18438692,0.0043761157,0.028934797,0.049406286,0.081613675,-0.007527977,0.051087003,-0.41239035,-0.065538146,0.014021537,-0.12593421,-0.12372051,-0.15116216,-0.1510972,0.016566664,-0.07904359,0.025917841,0.049371414,-0.2106462,0.2453798,0.112030275,-0.27056867,0.24421427,0.18804888,0.34669778,0.2865765,-0.14131485,-0.0169985,-0.10567492,-0.120172516,-0.10078714,0.29554892,-0.12807211,0.05793841,0.008359078,-0.09436377,-0.42337936,-0.2674278,-0.14984661,0.35236123,0.032949798,-0.021621924,0.13818647,-0.074644506,-0.1125608,-0.008613803,-0.059911463,0.17449234,0.064020835,0.053185206,-0.04519502,-0.06414611,0.188518,0.21452418,0.022136986,-0.154723,0.23383345,0.46331468,0.056600396,-0.10839552,0.20247835,0.22036736,-0.13298021,0.008232009
DB00165 -0.023678374,-0.03898973,0.008541975,0.0017281339,-0.003379748,-0.0153383855,-0.03306947,-0.053857524,0.036349867,0.026501752,-0.019411406,-0.017350055,0.0013388315,0.0030442628,-0.011041487,-0.051721346,0.011747645,0.028072447,0.0013366478,0.013471169,-0.009246756,-0.014209767,0.045797415,-0.018214967,0.01971915,-0.006582763,-0.00010531636,-0.037421968,-0.0120580625,0.010065451,0.023326632,-0.018622605,-0.016783811,0.033391204,0.013666623,0.025848199,-0.0095337005,0.030968433,-0.0047227247,-0.00014584512,-0.025436891,-0.009266239,0.00066587975,-0.00282304,-0.009362969,-0.0004729186,0.0062209074,0.037408486,0.027331328,0.011942476,-0.03167689,0.017932165,0.010046239,0.0051497105,-0.039611433,0.0101646185,-0.011442456,0.039608814,0.0027021735,0.030105405,-0.00479241,-0.02807572,0.03433412,-0.0050038234,0.011978911,-0.031530995,0.0019303547,-0.007844764,-0.0030558952,0.04496208,-0.0074272472,-0.049303323
