DB00116 -0.1782781,-0.14899851,0.1521862,0.18277732,0.33909848,0.08231804,-0.03798804,0.19229697,0.26872233,0.011299441,0.028659292,-0.018947039,0.4277817,-0.33852482,0.033911012,0.1345086,0.09611452,0.39874074,-0.18299004,-0.17823909,0.049721006,-0.26096725,0.26633865,-0.009353905,0.1439099,0.15993649,0.119957246,0.20843475,-0.16772886,-0.19509149,-0.027213028,-0.15906416,0.12904988,-0.14562993,-0.1804385,0.02530452,0.2956299,0.122306734,-0.00022598,0.05363893,-0.040689424,0.21646954,0.47266373,0.07374131,0.08606409,0.08048793,-0.11312965,-0.20202047,0.078689545,0.23040982,0.017404668,0.015123284,0.1222527,0.14643882,0.22894341,0.06054702,-0.16885999,-0.35422635,0.11359385,0.27863005,-0.09820277,-0.070643015,0.23605809,-0.4596547
DB00118 0.15166505,-0.30763763,0.38107613,-0.11399796,-0.14520581,-0.14499736,-0.093608625,-0.117289096,0.021941688,0.010699276,-0.12505484,0.26139018,0.35015786,-0.091629446,0.21236108,-0.102813065,0.09119914,0.028880507,0.19491427,-0.11363423,-0.10130777,-0.05327596,0.1542291,0.024474084,0.10400498,-0.094819374,0.064687096,-0.008663441,-0.027400872,-0.2466473,-0.12519261,0.4173235,-0.32919618,-0.013809196,-0.21439779,0.21111682,0.18054642,0.11717891,0.34757885,-0.11289098,0.19428848,0.3303166,0.0018922169,0.12079806,0.20990203,0.05154141,-0.10773111,0.15823404,0.23379755,0.3925779,0.18983264,-0.07746153,-0.36907196,-0.097833365,-0.015764348,-0.09661055,-0.26555732,-0.03531207,0.17691118,-0.14727663,0.043858174,-0.30557883,0.1399675,-0.116402335
DB00122 0.0026666988,-0.0075716805,-0.009380611,-0.0032337646,-0.00046346558,0.00829304,-0.0028491572,-0.0035793243,0.01635185,0.0102998745,0.0029323334,-0.0023758612,-0.01027325,-0.0024344479,-0.013504701,0.0022940207,0.0019581143,0.005973025,0.0053453967,-0.010419869,-0.00661545,0.0030959032,-0.010909852,-0.0025591285,-0.006591987,-0.014533877,0.014715805,0.01237408,-0.016671453,0.008467004,0.009048596,-0.008189205,0.0032370086,0.005853808,0.00620019,-0.002961194,-0.005751262,-0.009121789,-0.0018121075,-0.00928657,0.009491166,0.0058500096,-0.0036466604,0.013079746,-0.0038973063,0.011086558,-0.0149858855,0.005044239,-0.014686456,0.010238794,0.0064663566,-0.009012164,0.0034310473,-0.00047661905,0.0066348827,0.008536482,-0.0015052612,0.0012525058,0.007313918,-0.01234061,3.951708e-06,0.0030046173,0.0044195857,0.0017613978
DB00134 -0.047135185,0.17037417,-0.18972614,-0.25843474,0.13266927,0.013987728,-0.11044858,-0.1097044,0.14559098,0.15497775,-0.3005171,-0.1144263,0.0892151,-0.045142863,0.055314675,0.05986783,0.036011055,0.050899677,0.032913946,-0.14773743,0.062697865,-0.20833912,0.33767444,-0.045515496,0.3709682,-0.026310803,0.14043562,0.13773718,0.067469835,-0.14538325,-0.2874412,-0.06150512,0.118656576,0.03989728,-0.091314785,-0.09617845,0.17042051,0.4219828,0.23203975,-0.049541693,-0.2145458,-0.33054066,0.16281396,0.04905537,-0.22606455,0.34874418,0.11764402,-0.11485034,-0.22948945,0.002266844,0.03169004,-0.13265802,-0.36203203,0.030022051,-0.06911827,-0.21490903,-0.06742756,0.11296453,0.16477288,-0.036416452,0.09037892,-0.13001885,0.1080771,-0.047772534
DB00140 0.06335108,0.041505165,0.1292137,0.03832221,0.25764266,0.15350667,-0.17301896,0.12237016,-0.00023866672,0.27280587,-0.28707027,0.12761292,0.241439,-0.08585995,0.14113654,0.2386782,0.14354357,-0.0031316269,0.030995646,-0.024019998,-0.07772389,-0.09743445,-0.03554267,0.13495259,-0.019229718,-0.10023212,-0.07740453,-0.12109719,-0.060299024,-0.19751161,-0.04389633,0.0040996526,-0.04373848,-0.26329455,-0.07078175,0.08654366,0.03811232,-0.012139819,-0.057836358,-0.049077813,0.22778879,0.03295218,0.25492674,-0.06814169,0.027570473,-0.06994589,0.14042193,-0.24528497,0.09191988,-0.11584431,-0.033537533,-0.08208967,-0.04611655,0.17285345,0.2224432,-0.049924817,-0.12679341,-0.18585785,-0.09077238,-0.04578431,-0.15195604,-0.022305883,-0.060994957,-0.1673265
DB00150 -0.23694779,-0.15102005,-0.2880722,0.1534532,0.19348574,-0.23254837,-0.002361774,-0.09417608,-0.04831191,0.11013972,0.02810389,-0.44879028,0.22045757,-0.24713469,0.10123651,0.034560222,0.0787381,-0.007930022,-0.2579191,-0.2588347,-0.04109162,0.112861134,0.35161796,0.03142573,0.15280776,0.059271574,0.20281275,0.13624176,0.19146541,-0.035481777,0.039972086,-0.31434008,0.14820623,0.23184554,-0.011161736,0.19123629,-0.03555873,0.20264007,0.014037904,0.043714415,-0.08078922,-0.019738052,-0.102930024,0.34606278,-0.16263363,0.17255546,-0.12580878,-0.40825012,-0.40232864,0.33782727,-0.08225704,0.28855488,-0.28186446,0.24537908,0.24452204,0.045156278,-0.13192727,0.31268632,0.1512139,0.2935849,-0.17408012,-0.14389062,0.30297902,0.11115752
DB00152 -0.00042083606,0.0114817945,0.012059936,0.00046891975,0.010866312,-0.006396967,0.0049878834,-0.007986744,0.008656165,0.0064273113,0.0018454429,0.0047333827,-0.008623363,0.0103527075,-0.008365532,0.0040192385,0.004303303,0.006950945,0.009805442,-0.009084182,0.0012868084,0.004297492,0.0022075835,0.013821082,-0.0003671588,-0.0025792741,0.0014140425,0.0014453884,-0.0021348477,0.0017811602,-0.00047528616,0.0028364789,-0.0007416552,0.003821231,-0.003577007,0.01254127,-0.0068881707,0.0073351786,-0.010565623,0.0070455214,-0.0051698936,-0.0064097573,-0.0032148447,-0.011414726,0.007905295,0.009409371,-0.0023506118,0.0063392716,0.006357965,-0.0009749479,0.0032387376,0.0044514555,0.0038094947,-0.011531297,-0.0070800115,0.0067529944,-8.611636e-06,-0.0054591787,-0.0075394036,0.00032174742,0.010010659,-0.0055104187,0.0072460975,0.012097736
DB00155 -0.0131133385,0.3138283,-0.22583906,-0.2639662,0.25832188,0.070816584,-0.26099572,-0.091466315,0.2835732,0.08297038,-0.09231563,0.07126629,0.1599714,-0.12072331,0.10298835,0.20709617,-0.22974177,-0.001096435,0.024731208,-0.10360673,0.021367595,0.002859127,0.47046992,-0.057897896,0.23278561,0.06436352,0.4131947,0.11639318,0.0909911,-0.34173504,-0.050418247,0.009503474,-0.019303493,-0.04226735,-0.0743259,-0.012959122,0.22924046,0.29224554,0.03727215,-0.1321818,-0.28696924,-0.18443824,0.0265857,0.23846522,-0.16390204,0.23231682,0.09004686,-0.2704596,-0.15878691,-0.060652602,-0.26442677,-0.13367525,-0.37214446,0.14053534,0.06941216,-0.29681376,-0.011829421,0.47204578,0.11502735,-0.2234608,0.14632191,-0.09063649,0.105184115,0.16922088
DB00158 -0.07054666,-0.16161041,0.15486577,0.20441674,0.19282527,0.09760377,0.053839915,-0.091075465,0.079784214,-0.18026188,0.010386934,-0.2949877,0.29424366,-0.26804143,0.14711101,0.41183174,-0.11835262,0.5185042,-0.1967534,0.03074341,0.12416154,0.18439586,0.46710798,-0.08048871,-0.19332536,0.057606727,-0.012563165,0.14384711,0.023670835,-0.2449552,-0.28418133,-0.060275216,-0.04291818,-0.1885077,-0.099756084,0.17528544,0.3553679,-0.18155609,-0.049693905,0.0776713,0.08971426,-0.21986763,0.14147069,0.12736732,-0.0742627,-0.09959413,-0.17695627,-0.168666,0.09211708,0.22349715,-0.05404493,-0.040002722,0.20735683,0.03138594,0.21928032,0.22562262,-0.16087148,-0.009645843,0.15701348,0.36691934,-0.05375366,-0.11555586,0.08569429,-0.4797295
DB00162 0.1062573,0.080186896,-0.28552362,0.07991992,-0.079289325,-0.07606286,-0.12861842,-0.090943664,0.1479823,0.002963207,0.009396472,0.0370172,0.11421863,-0.015740888,0.015972525,-0.47063664,-0.107001744,-0.0013857924,-0.18451811,-0.17495914,-0.14600913,-0.20266668,-0.03868576,-0.06381702,0.08391992,0.11214871,-0.25596377,0.2805713,0.060433324,-0.3047665,0.30871674,0.18701379,0.3847554,0.27495617,-0.10334352,0.019519547,-0.09553122,-0.21499729,-0.09696834,0.21677913,-0.123505995,0.0797723,-0.016010446,-0.122348465,-0.45352075,-0.20870347,-0.12871063,0.38703677,-0.022095025,-0.02015446,0.20296453,-0.07441956,-0.12334296,0.01949818,-0.04710416,0.15743044,0.07362984,0.067525156,-0.046160847,-0.076315805,0.19479373,0.25609836,-0.016412452,-0.15618944
