DB00116 -0.28256527,-0.18957189,0.16852358,0.17874774,0.38574567,0.18375434,-0.13801573,0.24344444,0.26675442,0.030806357,-0.004503833,-0.023711111,0.5081141,-0.3954615,0.017747505,0.16647321,0.13149007,0.5652693,-0.20636165,-0.15521358,0.008371603,-0.3111832,0.33886793,-0.021048442,0.09209673,0.14887285,0.17229238,0.15870287,-0.15752947,-0.2448471,-0.0923275,-0.1632645,0.19791786,-0.21034814,-0.29601112,-0.01990243,0.33822653,-0.0012303903,0.015176638,0.15301807,-0.039190143,0.17779854,0.5547139,0.11693217,0.050427247,0.040820576,-0.14459756,-0.24061406
DB00118 0.09817762,-0.4005356,0.40042067,-0.034492128,-0.12145991,-0.18922877,-0.13869092,-0.002283099,0.07639123,0.062131602,-0.055558115,0.34997147,0.39247885,-0.104576916,0.20081794,-0.20364478,0.27226654,-0.008503817,0.25273558,-0.19382928,0.012249508,-0.012845838,0.2171533,0.07587223,0.11907547,-0.10570149,0.08796438,0.1145993,-0.071147114,-0.3515897,-0.09545914,0.3785556,-0.43680227,-0.11835701,-0.22543833,0.2342984,0.12318305,0.16046911,0.42004663,-0.08487391,0.17657341,0.40816113,0.024011908,-0.011412397,0.17388336,-0.17881474,-0.16856869,0.18110456
DB00122 0.0057760775,-0.011562642,-0.013649132,-0.005306985,-0.0025330842,0.011253619,-0.0033591099,-0.003620995,0.022192895,0.014392093,0.002888591,-0.0026007688,-0.013371795,-0.0046676584,-0.018730843,0.0025490457,0.004237719,0.009252899,0.005800623,-0.015796,-0.008912621,0.0027140195,-0.01410885,-0.0035608832,-0.009536719,-0.019820426,0.020337615,0.016524784,-0.022599429,0.0116672935,0.011834142,-0.010687964,0.0036267426,0.006478323,0.010542407,-0.004594601,-0.0071996166,-0.013203865,-0.0032737216,-0.013750103,0.01398295,0.0072592916,-0.0026507752,0.018376023,-0.0061171055,0.013681715,-0.020643402,0.007928746
DB00134 -0.079759784,0.23908488,-0.20465697,-0.39324662,0.17410353,-0.00019898728,-0.1699052,-0.10660412,0.2996406,0.24539018,-0.40741375,-0.14473644,0.15236218,-0.045472916,0.046809547,0.0449098,0.06565264,0.031892464,0.03558493,-0.25260141,0.043381892,-0.23164777,0.47970754,-0.12874013,0.44937998,-0.06328504,0.19214746,0.17850062,0.18806346,-0.22640969,-0.39884424,-0.05194527,0.17516133,0.027298223,-0.121187314,-0.07306859,0.23025347,0.4853631,0.25444114,-0.01818667,-0.23274705,-0.40860632,0.19616951,0.050519224,-0.28400144,0.3920906,0.07102795,-0.11517415
DB00140 0.10324172,-0.02222559,0.11705333,0.0067304824,0.27252886,0.19066672,-0.15176296,0.14612852,0.004130987,0.33755717,-0.294085,0.10203947,0.27441305,-0.16179512,0.21524477,0.27806765,0.17520577,0.008311196,0.020089565,-0.05119328,-0.14240097,-0.20782687,0.007846399,0.20542195,-0.015162516,-0.15492013,-0.09128864,-0.15919061,-0.045708697,-0.22923587,0.014492457,-0.033368103,0.03698677,-0.26842394,-0.099612854,0.13139726,0.050914582,-0.03283095,-0.08523028,-0.08261545,0.2551805,-0.03130654,0.34730935,-0.025962966,-0.004914282,-0.12443965,0.17286746,-0.29880244
DB00150 -0.15960737,-0.1864802,-0.3256524,0.15253122,0.16788568,-0.33601087,-0.20040287,-0.10824062,-0.16081299,0.124104396,0.13014247,-0.6665144,0.1659874,-0.28927538,0.19149962,0.018883249,-0.0028114864,0.026789257,-0.31975687,-0.28319505,-0.059878703,0.0025670829,0.3977979,-0.03028429,0.17853263,0.18517129,0.2513042,0.16533081,0.19942604,-0.035671618,0.03622788,-0.38828388,0.1319279,0.29961413,-0.027465291,0.29186034,-0.08080703,0.29837176,-0.01973014,0.054962587,-0.13936716,0.012724955,-0.06714924,0.48023924,-0.22800964,0.16677979,-0.24820338,-0.50537354
DB00152 -0.0003974351,0.01755153,0.019014558,0.0029877317,0.018198742,-0.009450208,0.0070635737,-0.013536432,0.0127213765,0.011128139,0.0016617058,0.00715117,-0.01299044,0.016490007,-0.0115105575,0.006235535,0.008821791,0.010389046,0.017734744,-0.015957914,0.00017758574,0.0057273796,0.0045998227,0.02275563,0.00043924298,-0.003893935,0.002984283,0.004297456,-0.0022267099,0.0015340282,0.00057339773,0.004059708,-0.0040257312,0.006114911,-0.0042037545,0.020926867,-0.009312157,0.011553845,-0.01592527,0.0103717875,-0.007639338,-0.009723552,-0.0038773252,-0.017435996,0.011106291,0.0133869415,-0.0035056616,0.011471705
DB00155 -0.055075686,0.4470629,-0.2661182,-0.27303693,0.2447764,0.024796473,-0.32070574,-0.17550455,0.49187794,0.13738367,-0.17688239,0.13694316,0.2627863,-0.18832445,0.07780178,0.20415229,-0.25275832,-0.023093365,0.092921,-0.23420738,0.038690243,0.07960193,0.5777942,-0.10565114,0.25562516,0.026578926,0.45638466,0.05262497,0.19151913,-0.44008687,-0.022759745,-0.0025689055,-0.04809317,-0.1050037,-0.087956734,0.02821193,0.21459602,0.263737,-0.054541126,-0.1397633,-0.2740522,-0.14909787,0.05904575,0.33401093,-0.15422937,0.23390694,0.06770442,-0.3416556
DB00158 0.0003055412,-0.17108397,0.19396307,0.1982162,0.24498686,0.18229331,-0.03162382,-0.076309614,0.090007156,-0.086120635,0.035292722,-0.26496464,0.31578565,-0.3372917,0.18146406,0.47593087,-0.029801166,0.55001915,-0.3160594,-0.014062938,0.17020644,0.10558083,0.5576005,-0.049856998,-0.13946724,0.07681257,-0.0023032697,0.22187287,-0.028105436,-0.19498353,-0.29921287,-0.15087606,0.0043125204,-0.26731923,-0.19574307,0.22840606,0.3343938,-0.13960594,-0.035955496,-0.016219243,0.13341683,-0.23862226,0.2590921,0.034129795,-0.13617149,-0.19390906,-0.19642648,-0.16080074
DB00162 0.061595567,0.080715604,-0.3422661,0.051378634,0.054760516,-0.14303884,-0.108754925,-0.13134463,0.24165091,-0.010707576,-0.008915037,0.10200361,0.14836004,-0.03610537,-0.030045917,-0.4873754,-0.079997934,0.030431742,-0.1234062,-0.19688381,-0.19265717,-0.18197143,-0.012332768,-0.091351986,0.06885119,0.11784191,-0.22113556,0.30850506,0.11585889,-0.32963288,0.41224578,0.22616696,0.4378599,0.2576583,-0.13380323,-0.024873817,-0.14746378,-0.26410463,-0.061874777,0.29098013,-0.20312853,0.0383442,-0.058544103,-0.19439103,-0.46865708,-0.25896227,-0.122049905,0.3876238
DB00165 -0.029749865,-0.040796798,0.005641512,0.0026581064,-0.016189419,-0.009330677,-0.03520119,-0.05297325,0.0450142,0.025987156,-0.030924983,-0.02822395,0.005812025,0.00015212427,-0.019131646,-0.06546863,0.029639412,0.04317565,0.011770035,0.008496734,-0.008165387,-0.02274079,0.053444024,-0.02058492,0.029168162,0.0028029473,-0.010636723,-0.029635588,-0.023743907,0.014189963,0.018009737,-0.013572587,-0.006778572,0.0436808,0.023028847,0.040834747,-0.018305028,0.029617112,0.0018966426,-0.005400908,-0.017566549,-0.015181121,0.008819228,0.0011000592,-0.016788788,-0.009889669,-0.0018867749,0.033084195
