DB00091 0.004756156,-0.024486307,-0.03461089,0.049489994,-0.04298172,0.0444788,-0.015007478,-0.042846475,-0.021211209,-0.0013252714,-0.031357683,0.04193666,-0.02799646,0.012358324,-0.035358734,-0.025275566,-0.0028899345,0.005490385,-0.05164534,-0.053595055,-0.04300423,-0.0017983215,-0.03258555,-0.02253906,0.0044727754,0.045039546,-0.006520145,0.032692887,-0.09305646,-0.03274136,-0.030797672,-0.005978445,-0.027819574,-0.009319363,-0.010768834,-0.001367466,-0.01908043,0.0212904,-0.03405373,-0.022101382,0.0020043554,-0.0024925582,0.047925416,-0.049467526,-0.0521352,0.024658041,0.011805075,-0.066666044,0.0066799675,-0.021653356,-0.09763985,-0.041536763,-0.0015234287,0.0018869662,-0.0494667,-0.059505522,0.019324575,0.032463346,0.08382348,-0.0014281916,0.04460156,0.00923035,-0.03594276,0.021549698
DB00325 -0.032522015,-0.08945517,-0.0007760341,-0.055816438,0.16338904,0.3294099,0.091183715,-0.1596367,-0.017356176,-0.05435986,-0.095996484,0.065507025,0.40059024,0.12648197,-0.25643793,-0.009549638,0.23432176,-0.21235065,-0.13606113,0.18964334,-0.48956284,0.18763454,-0.32405236,-0.20197919,0.22098213,0.21057788,-0.08571748,0.15370394,-0.10107329,-0.2192687,-0.17999183,0.1642471,-0.13222267,0.018592231,-0.037050124,0.119733155,0.13755766,0.19819286,-0.031172205,-0.047967505,-0.24834949,0.10996845,0.1940211,-0.30656874,-0.39763662,0.0982811,-0.21890031,0.025553536,0.048743505,-0.15482676,-0.21954256,-0.2413747,-0.13950546,-0.30572644,0.14745192,-0.27240866,0.10581319,0.17007719,0.32796627,0.09656156,0.29062247,-0.15579139,0.22457124,0.76642424
DB00626 0.11598659,-0.18421124,-0.0067219096,0.11368704,-0.1636101,0.29661945,0.04791659,-0.26036215,-0.12427875,-0.105119266,-0.20762125,-0.014125558,-0.11274181,0.11982128,-0.10561588,-0.016048772,-0.34512585,-0.08089525,-0.24274458,-0.12664014,-0.002829688,-0.12741654,-0.32294258,-0.18053955,-0.14509705,0.56868845,0.081345275,-0.06343931,-0.24699916,0.014146604,0.29445982,0.32180128,-0.26102293,-0.019978646,0.19238022,-0.2291917,0.06038187,-0.12543482,-0.2717319,-0.007818293,-0.11677535,0.019417139,-0.10545422,-0.42579687,-0.07890321,0.12130924,-0.10991478,-0.0008740493,-0.003693278,-0.4499913,-0.5049867,-0.10704273,0.094682164,-0.050103143,0.14622913,-0.12572445,-0.07958358,0.058394004,0.092993595,0.036920786,0.30273893,0.001194993,-0.018881558,0.17346932
DB01377 0.0048304694,-0.105025984,0.030802475,0.0022142422,0.19455339,0.40719116,0.06644496,-0.25480643,-0.10447504,-0.09558571,-0.2099823,0.072251156,0.27713782,0.17123115,-0.32285902,0.0013320715,0.09912729,-0.19390598,-0.11147299,0.052994,-0.46782303,0.061789192,-0.20909618,-0.33692724,0.22451647,0.12045593,-0.14077683,0.059845366,-0.041640487,-0.26267987,-0.09159136,0.16077584,-0.19803844,0.040557407,0.07425548,0.14855985,0.14795871,0.07397676,0.12284391,-0.08014866,-0.15072718,0.011504526,0.18578465,-0.33414695,-0.25467473,0.29524046,-0.29924977,-0.03617027,0.074983865,-0.16061671,-0.19012995,-0.29889438,-0.17507242,-0.22844404,0.15552081,-0.1985282,0.16671771,0.12460822,0.2414506,0.14619806,0.49096483,-0.046374355,0.32532534,0.85330653
DB01378 0.022901256,-0.048921656,-0.09340987,-0.06163228,0.16416752,0.31308335,0.10894959,0.013924472,-0.082528956,-0.06589898,-0.1497586,0.05566999,0.285859,0.19462979,-0.22275591,0.016544327,0.19577932,-0.18663001,-0.24774131,0.103399344,-0.41806158,0.045970075,-0.18211953,-0.2691384,0.26284373,0.24785656,-0.10977304,0.07480399,-0.1008875,-0.16079289,0.033384826,0.14751603,-0.15423931,-0.042041335,-0.016779728,0.05077252,0.1650478,0.15543196,-0.02925003,0.015560348,-0.16582891,0.1591039,0.29861584,-0.33359006,-0.27614173,0.16323976,-0.20054974,-0.025176918,0.0058103963,-0.109682,-0.25626862,-0.25490662,-0.2065632,-0.22145873,0.100513056,-0.36237586,0.2573115,0.13637313,0.26580855,0.11804365,0.29034624,-0.015855534,0.25252923,0.7973489
DB01638 0.0329501,-0.028699478,-0.014181347,0.07106241,0.15273437,0.3624686,0.07574494,-0.1902856,-0.06768,-0.027519273,-0.16680358,0.1550542,0.3253311,0.21434402,-0.2708522,0.10713404,0.25578046,-0.20721848,-0.09943613,0.04661033,-0.36832476,0.065906726,-0.21554765,-0.1628202,0.21454394,0.17300774,-0.14835303,0.10375273,0.03045321,-0.19866922,-0.13911922,0.08904211,-0.22327268,-0.032959104,-0.0694685,0.015433904,0.034920633,0.17422195,0.049232796,-0.03884329,-0.20894176,0.13065678,0.17684154,-0.2796068,-0.3752694,0.27475312,-0.20413771,-0.030147612,0.059180003,-0.13121666,-0.19534096,-0.34948075,-0.10662236,-0.34855315,0.13676697,-0.1666762,0.080468334,0.23478593,0.24679653,0.09560044,0.33788034,-0.087307416,0.2962236,0.77764237
DB06767 -0.03578081,-0.16827737,0.022674812,-0.028086765,0.15636048,0.3470129,0.09173994,-0.11411732,-0.041063644,-0.08999186,-0.20878536,-0.04091572,0.28995892,0.03936961,-0.30507722,-0.052356966,0.1464675,-0.17603675,-0.12931797,0.09427575,-0.3000585,0.124641396,-0.2477676,-0.17819099,0.20775564,0.20156085,-0.15057807,0.14129888,-0.1812739,-0.30696347,-0.077304825,0.19576292,-0.07704113,-0.0185282,0.0035665077,0.1255844,0.047779217,0.090610445,0.044090092,0.07544739,-0.2465662,0.13273017,0.1536539,-0.27028015,-0.2731187,0.20976754,-0.20420648,-0.03526202,0.06027621,-0.0893199,-0.29260993,-0.22851053,-0.101748645,-0.25490865,0.14656575,-0.25759813,0.18469688,0.13998204,0.22284262,0.1462605,0.37391755,-0.07296143,0.23082486,0.80078983
DB00115 0.035798497,-0.12276567,0.025518209,0.0061105303,0.012509368,0.2957585,-0.06003024,-0.31507218,0.013973072,0.18789263,-0.03435798,-0.03633824,0.16030172,-0.25668612,-0.25260612,-0.004528146,-0.058647327,0.02185302,-0.081483476,0.024020575,-0.20901583,-0.022704588,-0.1325574,-0.046166077,0.3617011,0.07586298,-0.05065558,0.073042296,-0.02903835,-0.283565,-0.0495925,-0.061545018,-0.14403541,-0.16348937,0.03703009,-0.091863126,0.11730745,0.105507255,0.12092461,-0.12626994,-0.09606789,-0.15697993,0.14984582,-0.0986644,-0.05008532,0.14787973,0.046603683,-0.2530405,-0.017238937,-0.12134268,-0.18056707,-0.15859595,-0.07635767,0.07155045,-0.063876085,-0.19066997,-0.061139718,0.058339205,0.07366023,0.14776434,0.32609698,-0.02423301,0.16105494,0.319383
DB00441 0.06834459,-0.050986417,0.005499982,0.10981556,-0.01851523,0.22639069,0.10614693,-0.09113888,-0.12458221,0.022211354,0.07136691,0.09941063,0.14314926,-0.13174753,-0.21912928,0.24649094,0.039750874,-0.12393875,-0.18647973,-0.11669387,-0.11741871,-0.10526007,-0.011079016,-0.011137842,0.40431628,0.36785904,0.18021184,-0.1332759,0.08177844,-0.3500411,0.006671593,0.16530873,-0.3978544,-0.2123293,-0.008779041,0.0024528173,0.21469505,0.13763133,0.20393693,0.057581007,-0.04087723,-0.09663954,0.27275836,-0.14191723,-0.28138927,-0.022398947,0.12465038,-0.16054948,0.034199923,-0.00979862,-0.5470256,-0.15645818,-0.2872631,-0.07369485,0.14498837,-0.266183,-0.14746132,-0.060320977,0.18504666,0.0828642,0.37263143,-0.24940787,0.30281138,-0.0064848317
DB00512 0.07921423,-0.27995622,-0.10560209,-0.08960211,0.12762336,0.14704446,-0.20166653,-0.29389328,-0.05626488,0.15634625,0.14190796,-0.15680066,0.15368956,-0.29102227,-0.3951371,0.052220415,-0.11743001,0.1788124,0.03655029,0.048213664,-0.37030438,-0.06561129,-0.17744444,0.019863388,0.37946427,-0.07085001,-0.037122615,0.118809655,0.074647725,-0.2587089,-0.15174194,-0.15238541,-0.14772156,-0.13851349,-0.040975045,-0.03571914,0.03780659,-0.080566585,0.032582488,-0.15309085,-0.044864897,-0.123285934,0.2579454,-0.17076288,-0.24413961,0.06362585,-0.084416404,-0.3291955,0.005671904,-0.17065455,-0.16548759,-0.13206913,-0.08951338,-0.11725688,-0.15388888,-0.2836639,-0.12789388,0.28170627,0.2404802,0.16653185,0.23128292,-0.17279445,0.032677166,0.44397333
